"N_Policy","Company","Category","Char","Started","Expired","TK","City","District","Mark","Use","Gender","Gross","Net","Commissions","id"
"31898028","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΒΖ4128","20/06/2020","20/12/2020","17673","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",155.08,106.32,10.63,307
"100085","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΜΙ8773","15/07/2020","15/01/2021","16674","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","3",2.5,1.81,0.4,3
"32353331","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΜΙ8773","15/07/2020","15/01/2021","16674","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","3",136.71,93.71,9.37,3
"32330860","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΑ8142","19/07/2020","19/07/2021","13121","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","1",225.78,154.94,15.49,8
"100936","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΥΑ8142","19/07/2020","19/07/2021","13121","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","1",5,3.62,0.8,8
"131914","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΡΜ8075","12/12/2020","12/12/2021","13121","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","1",5,3.62,0.8,8
"32531365","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΡΜ8075","12/12/2020","12/12/2021","13121","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","1",225.89,155.06,15.51,8
"69903","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΟΙ3822","31/01/2020","31/01/2021","18756","ΚΕΡΑΤΣΙΝΙ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",5,3.62,0.8,475
"32128909","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΟΙ3822","31/01/2020","31/01/2021","18756","ΚΕΡΑΤΣΙΝΙ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",225.08,154.42,15.44,475
"668130","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΖΝ2150","10/07/2020","10/07/2021","17564","ΠΑΛΑΙΟ ΦΑΛΗΡΟ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","2",22,14.72,0.59,439
"31913793","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΖΝ2150","10/07/2020","10/07/2021","17564","ΠΑΛΑΙΟ ΦΑΛΗΡΟ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","2",165.09,112.77,11.28,439
"419136878","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΙΗΗ6067","12/09/2020","12/09/2021","12133","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","SUZUKI","ΕΙΧ","1",158.13,117.43,24.66,575
"419138964","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΟΚΜ128","27/09/2020","27/09/2021","12133","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",72.59,54,11.34,575
"116941","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΧΟ6597","19/11/2020","19/11/2021","14232","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","2",5,3.62,0.8,153
"31680752","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΧΟ6597","19/11/2020","19/11/2021","14232","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","2",251.72,172.84,17.28,153
"122004","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΜΧ3503","22/12/2020","22/12/2021","15771","ΖΩΓΡΑΦΟΣ","ΑΤΤΙΚΗΣ","MERCEDES","ΕΙΧ","2",5,3.62,0.8,216
"31689520","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΜΧ3503","22/12/2020","22/12/2021","15771","ΖΩΓΡΑΦΟΣ","ΑΤΤΙΚΗΣ","MERCEDES","ΕΙΧ","2",237.13,162.91,16.29,216
"7199904670","INTERASCO","ΑΥΤΟΚΙΝΗΤΟ","ΙΤΤ1818","11/04/2020","11/04/2021","11144","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",238.26,156.32,33.84,606
"642121","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΤΤ1818","11/04/2020","11/04/2021","11144","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",22,14.72,0.59,606
"32209027","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΚΖΧ6918","21/04/2020","21/10/2020","50100","ΚΟΖΑΝΗ","ΚΟΖΑΝΗΣ","MITSUBISHI","ΕΙΧ","1",94.68,64.96,6.5,500
"83603","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΚΖΧ6918","21/04/2020","21/10/2020","50100","ΚΟΖΑΝΗ","ΚΟΖΑΝΗΣ","MITSUBISHI","ΕΙΧ","1",2.5,1.81,0.4,500
"419088312","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΖΚΤ0379","09/04/2020","09/07/2020","15561","ΧΟΛΑΡΓΟΣ","ΑΤΤΙΚΗΣ","KAWASAKI","ΜΟΤΟ","1",21.55,14.86,3.12,345
"419088312","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΖΚΤ0379","09/10/2020","09/01/2021","16452","ΑΡΓΥΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","KAWASAKI","ΜΟΤΟ","3",31.71,21.7,4.56,345
"666044","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΗΥ6035","10/07/2020","10/10/2020","16452","ΑΡΓΥΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","3",5.5,3.68,0.15,345
"644695","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΚΤ0379","09/04/2020","09/07/2020","15561","ΧΟΛΑΡΓΟΣ","ΑΤΤΙΚΗΣ","KAWASAKI","ΜΟΤΟ","1",5.5,3.68,0.15,345
"419088312","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΖΚΤ0379","09/07/2020","09/10/2020","16452","ΑΡΓΥΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","KAWASAKI","ΜΟΤΟ","1",31.71,21.7,4.56,345
"271796","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΗΥ6035","10/10/2020","10/01/2021","16452","ΑΡΓΥΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","3",5.5,3.82,0.15,345
"670891","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΚΤ0379","09/07/2020","09/10/2020","16452","ΑΡΓΥΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","KAWASAKI","ΜΟΤΟ","1",5.5,3.68,0.15,345
"61956272","ΕΘΝΙΚΗ Ασφαλιστική","ΑΥΤΟΚΙΝΗΤΟ","ΥΗΥ6035","10/10/2020","10/01/2021","16452","ΑΡΓΥΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","3",54.87,39.19,7.84,345
"269950","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΚΤ0379","09/10/2020","09/01/2021","16452","ΑΡΓΥΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","KAWASAKI","ΜΟΤΟ","3",5.5,3.82,0.15,345
"61956272","ΕΘΝΙΚΗ Ασφαλιστική","ΑΥΤΟΚΙΝΗΤΟ","ΥΗΥ6035","10/07/2020","10/10/2020","16452","ΑΡΓΥΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","3",54.87,39.19,7.84,345
"19628","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΧΖΕ0026","20/07/2020","20/10/2020","15561","ΧΟΛΑΡΓΟΣ","ΑΤΤΙΚΗΣ","SUZUKI","ΜΟΤΟ","1",4.5,3.13,0.09,319
"270463","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΧΖΕ0026","20/10/2020","20/01/2021","15561","ΧΟΛΑΡΓΟΣ","ΑΤΤΙΚΗΣ","SUZUKI","ΜΟΤΟ","1",5,3.48,0.16,319
"419124846","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΧΖΕ0026","20/07/2020","20/10/2020","15561","ΧΟΛΑΡΓΟΣ","ΑΤΤΙΚΗΣ","SUZUKI","ΜΟΤΟ","1",37.22,25.41,5.34,319
"419124846","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΧΖΕ0026","20/10/2020","20/01/2021","15561","ΧΟΛΑΡΓΟΣ","ΑΤΤΙΚΗΣ","SUZUKI","ΜΟΤΟ","1",37.22,25.41,5.34,319
"31859011","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΒΗ2291","21/05/2020","21/05/2021","17675","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","3",255.39,175.23,17.52,430
"80948","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΒΗ2291","21/05/2020","21/05/2021","17675","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","3",5,3.62,0.8,430
"32155274","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΙΤ3817","04/09/2020","04/03/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","MERCEDES","ΕΙΧ","3",115.64,79.42,7.94,484
"32155274","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΙΤ3817","02/06/2020","04/09/2020","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","MERCEDES",NA,"3",59.61,40.96,4.1,484
"74772","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΧΟ4150","04/03/2020","04/09/2020","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","MERCEDES-BENZ","ΕΙΧ","3",2.5,1.81,0.4,484
"32155274","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΧΟ4150","04/03/2020","04/09/2020","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","MERCEDES-BENZ","ΕΙΧ","3",116.82,80.19,8.02,484
"32111263","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΡΙΗ3342","28/01/2020","28/01/2021","41447","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","FORD","ΕΙΧ","1",150.3,102.83,10.28,463
"45930","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΡΙΗ3342","28/01/2020","28/01/2021","41447","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","FORD","ΕΙΧ","1",3,2.01,0.44,463
"68026","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΡΙΗ3342","28/01/2020","28/01/2021","41447","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","FORD","ΕΙΧ","1",5,3.62,0.8,463
"613882","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΡΙΗ3342","28/01/2020","28/01/2021","41447","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","FORD","ΕΙΧ","1",22,14.72,0.59,463
"102733","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΗΥ3106","03/08/2020","03/02/2021","15234","ΧΑΛΑΝΔΡΙ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",2.5,1.81,0.4,33
"32372439","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΗΥ3106","03/08/2020","03/02/2021","15234","ΧΑΛΑΝΔΡΙ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",99.27,67.77,6.78,33
"82076","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΙΡ9109","24/04/2020","24/10/2020","30027","ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","FIAT",NA,"1",2.5,1.81,0.4,496
"32203100","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΙΡ9109","24/04/2020","24/10/2020","30027","ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","FIAT",NA,"1",103.83,71.21,7.12,496
"92783","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΗΥ7584","10/06/2020","10/06/2021","17675","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",5,3.62,0.8,534
"32283242","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΗΥ7584","10/06/2020","10/06/2021","17675","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",249.96,171.45,17.15,534
"91590","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΙΡ7297","13/07/2020","13/07/2021","83100","ΣΑΜΟΣ","ΣΑΜΟΥ","BMW","ΕΙΧ","1",5,3.62,0.8,445
"31923020","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΙΡ7297","13/07/2020","13/07/2021","83100","ΣΑΜΟΣ","ΣΑΜΟΥ","BMW","ΕΙΧ","1",113.47,77.69,7.77,445
"56829","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΙΡ7297","13/07/2020","13/07/2021","83100","ΣΑΜΟΣ","ΣΑΜΟΥ","BMW","ΕΙΧ","1",3,2.01,0.44,445
"668830","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΙΡ7297","13/07/2020","13/07/2021","83100","ΣΑΜΟΣ","ΣΑΜΟΥ","BMW","ΕΙΧ","1",22,14.72,0.59,445
"32105847","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΖΝ5641","14/01/2020","14/01/2021","17562","ΠΑΛΑΙΟ ΦΑΛΗΡΟ","ΑΤΤΙΚΗΣ","VOLVO","ΕΙΧ","1",198.87,135.97,13.6,459
"67076","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΖΝ5641","14/01/2020","14/01/2021","17562","ΠΑΛΑΙΟ ΦΑΛΗΡΟ","ΑΤΤΙΚΗΣ","VOLVO","ΕΙΧ","1",5,3.62,0.8,459
"610677","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΖΝ5641","14/01/2020","14/01/2021","17562","ΠΑΛΑΙΟ ΦΑΛΗΡΟ","ΑΤΤΙΚΗΣ","VOLVO","ΕΙΧ","1",22,14.72,0.59,459
"45364","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΖΝ5641","14/01/2020","14/01/2021","17562","ΠΑΛΑΙΟ ΦΑΛΗΡΟ","ΑΤΤΙΚΗΣ","VOLVO","ΕΙΧ","1",3,2.01,0.44,459
"110871","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΝΚ2783","27/10/2020","27/10/2021","18454","ΝΙΚΑΙΑ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","2",5,3.62,0.8,103
"32028939","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΝΚ2783","27/10/2020","27/10/2021","18454","ΝΙΚΑΙΑ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","2",277.42,190.22,19.02,103
"89665","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΧΤΝ745","22/05/2020","22/05/2021","14121","ΗΡΑΚΛΕΙΟ","ΑΤΤΙΚΗΣ","MONTESA","ΜΟΤΟ","1",5,3.62,0.8,525
"32248766","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΧΤΝ745","22/05/2020","22/05/2021","14121","ΗΡΑΚΛΕΙΟ","ΑΤΤΙΚΗΣ","MONTESA","ΜΟΤΟ","1",135.2,92.37,9.24,525
"7199909314","INTERASCO","ΑΥΤΟΚΙΝΗΤΟ","ΥΤΖ6377","11/08/2020","11/08/2021","13672","ΑΧΑΡΝΕΣ","ΑΤΤΙΚΗΣ","MERCEDES-B","ΕΙΧ","1",319.13,209.53,48.19,609
"679895","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΤΖ6377","11/08/2020","11/08/2021","13672","ΑΧΑΡΝΕΣ","ΑΤΤΙΚΗΣ","MERCEDES-B","ΕΙΧ","1",22,14.72,0.59,609
"272986","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΖΜ3174","20/10/2020","20/01/2021","11741","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","1",5,3.48,0.16,116
"113193","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΖΜ3174","20/10/2020","20/01/2021","11741","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","1",1.25,0.91,0.2,116
"1579457","ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ","ΑΥΤΟΚΙΝΗΤΟ","ΖΖΜ3174","20/07/2020","20/10/2020","11741","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","1",48.5,30.7,3.38,116
"59660","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΖΜ3174","20/07/2020","20/10/2020","11741","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","1",0.75,0.5,0.11,116
"11453","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΖΜ3174","20/07/2020","20/10/2020","11741","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","1",4.5,3.13,0.09,116
"1579457","ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ","ΑΥΤΟΚΙΝΗΤΟ","ΖΖΜ3174","20/10/2020","20/01/2021","11741","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","1",48.5,30.7,3.38,116
"67300","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΖΜ3174","20/10/2020","20/01/2021","11741","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","1",0.75,0.5,0.11,116
"97136","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΖΜ3174","20/07/2020","20/10/2020","11741","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","1",1.25,0.91,0.2,116
"31821077","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΜΥΖ6150","05/04/2020","05/10/2020","81100","ΜΥΤΙΛΗΝΗ","ΛΕΣΒΟΥ","OPEL","ΕΙΧ","1",61.36,41.91,4.19,418
"31821077","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΜΥΖ6150","05/10/2020","05/04/2021","81100","ΜΥΤΙΛΗΝΗ","ΛΕΣΒΟΥ","OPEL","ΕΙΧ","1",60.27,41.17,4.12,418
"49077","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΑΧΤ8827","11/03/2020","11/09/2020","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","SKODA","ΕΙΧ","1",1.5,1,0.22,483
"32151557","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΧΤ8827","11/03/2020","11/09/2020","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","SKODA","ΕΙΧ","1",76.29,52.1,5.21,483
"75110","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΧΤ8827","11/03/2020","11/09/2020","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","SKODA","ΕΙΧ","1",2.5,1.81,0.4,483
"32127365","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΖΒ6135","05/02/2020","05/02/2021","13231","ΠΕΤΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","1",245.16,168.2,16.82,474
"70041","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΖΒ6135","05/02/2020","05/02/2021","13231","ΠΕΤΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","1",5,3.62,0.8,474
"M20201221484-1","Hellas Direct","ΑΥΤΟΚΙΝΗΤΟ","ΜΥΖ8585","25/12/2020","24/12/2021","81106","ΠΑΠΠΑΔΟΣ","ΛΕΣΒΟΥ","KIA","ΕΙΧ","1",95.51,82.14,9.45,621
"102555","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΝΝ3298","24/07/2020","24/07/2021","19001","ΚΕΡΑΤΕΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",5,3.62,0.8,30
"32369787","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΝΝ3298","24/07/2020","24/07/2021","19001","ΚΕΡΑΤΕΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",152.94,104.58,10.46,30
"20741","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΝΝ3298","24/07/2020","24/07/2021","19001","ΚΕΡΑΤΕΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",18,12.52,0.38,30
"62149","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΝΝ3298","24/07/2020","24/07/2021","19001","ΚΕΡΑΤΕΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",3,2.01,0.44,30
"31790413","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΧΑΡ1954","09/03/2020","09/03/2021","34500","ΑΛΙΒΕΡΙ","ΕΥΒΟΙΑΣ","HYUNDAI","ΕΙΧ","1",180.76,123.6,12.36,404
"47275","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΧΑΡ1954","09/03/2020","09/03/2021","34500","ΑΛΙΒΕΡΙ","ΕΥΒΟΙΑΣ","HYUNDAI","ΕΙΧ","1",3,2.01,0.44,404
"71359","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΧΑΡ1954","09/03/2020","09/03/2021","34500","ΑΛΙΒΕΡΙ","ΕΥΒΟΙΑΣ","HYUNDAI","ΕΙΧ","1",5,3.62,0.8,404
"620145","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΧΑΡ1954","09/03/2020","09/03/2021","34500","ΑΛΙΒΕΡΙ","ΕΥΒΟΙΑΣ","HYUNDAI","ΕΙΧ","1",22,14.72,0.59,404
"31701391","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΧΜ1506","08/12/2020","08/12/2021","15343","ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","1",204.86,140.78,14.08,213
"121825","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΧΜ1506","08/12/2020","08/12/2021","15343","ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","1",5,3.62,0.8,213
"293875","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΗΙ6012","20/12/2020","20/06/2021","15341","ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",11,7.66,0.31,363
"62172101","ΕΘΝΙΚΗ Ασφαλιστική","ΑΥΤΟΚΙΝΗΤΟ","ΖΗΙ6012","20/06/2020","20/12/2020","15341","ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",107.57,76.82,15.36,363
"676835","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΗΙ6012","20/06/2020","20/12/2020","15341","ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",11,7.36,0.29,363
"58712","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΗΙ6012","20/06/2020","20/12/2020","15341","ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",1.5,1,0.22,363
"71985","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΗΙ6012","20/12/2020","20/06/2021","15341","ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",1.5,1,0.22,363
"62172101","ΕΘΝΙΚΗ Ασφαλιστική","ΑΥΤΟΚΙΝΗΤΟ","ΖΗΙ6012","20/12/2020","20/06/2021","15341","ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",107.57,76.82,13.83,363
"89058","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΗΙ3228","16/05/2020","16/11/2020","11363","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","1",2.5,1.81,0.4,76
"262170","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΚΡΒ4483","31/08/2020","03/03/2021","20200","ΚΙΑΤΟ","ΚΟΡΙΝΘΙΑΣ","ALFA ROMEO","ΕΙΧ","1",9.1,6.33,0.19,76
