N_Policy,Company,Category,Char,Started,Expired,District,Gross,Net,Commissions,id
11917123,GENERALI,ΖΩΗΣ,NA,02/11/2022,02/12/2022,NA,20.78,16.43,2.46,NA
11917123,GENERALI,ΖΩΗΣ,NA,02/12/2022,02/01/2023,NA,20.78,16.43,2.46,NA
11770677,GENERALI,ΖΩΗΣ,NA,20/01/2022,20/02/2022,NA,18.99,15.02,2.24,NA
11770677,GENERALI,ΖΩΗΣ,NA,20/02/2022,20/03/2022,NA,18.99,15.02,2.24,NA
11770677,GENERALI,ΖΩΗΣ,NA,20/03/2022,20/04/2022,NA,20.22,16,2.23,NA
11770677,GENERALI,ΖΩΗΣ,NA,20/04/2022,20/05/2022,NA,20.22,16,2.23,NA
11770677,GENERALI,ΖΩΗΣ,NA,20/05/2022,20/06/2022,NA,20.22,16,2.23,NA
11770677,GENERALI,ΖΩΗΣ,NA,20/06/2022,20/07/2022,NA,20.22,16,2.23,NA
11770677,GENERALI,ΖΩΗΣ,NA,20/07/2022,20/08/2022,NA,20.22,16,2.23,NA
11770677,GENERALI,ΖΩΗΣ,NA,20/08/2022,20/09/2022,NA,20.22,16,2.23,NA
11770677,GENERALI,ΖΩΗΣ,NA,20/09/2022,20/10/2022,NA,20.22,16,2.23,NA
11770677,GENERALI,ΖΩΗΣ,NA,20/10/2022,20/11/2022,NA,20.22,16,2.23,NA
11770677,GENERALI,ΖΩΗΣ,NA,20/11/2022,20/12/2022,NA,20.22,16,2.23,NA
11770677,GENERALI,ΖΩΗΣ,NA,20/12/2022,20/01/2023,NA,20.22,16,2.23,NA
11774529,GENERALI,ΖΩΗΣ,NA,02/04/2022,02/10/2022,NA,136.31,109.07,21.77,NA
11774529,GENERALI,ΖΩΗΣ,NA,02/10/2022,02/04/2023,NA,136.31,109.07,21.77,NA
11946621,GENERALI,ΖΩΗΣ,NA,24/03/2022,24/04/2022,NA,22.88,18.32,3.64,NA
11946621,GENERALI,ΖΩΗΣ,NA,24/04/2022,24/05/2022,NA,22.88,18.32,3.64,NA
11946621,GENERALI,ΖΩΗΣ,NA,24/05/2022,24/06/2022,NA,22.88,18.32,3.64,NA
11946621,GENERALI,ΖΩΗΣ,NA,24/06/2022,24/07/2022,NA,22.88,18.32,3.64,NA
11946621,GENERALI,ΖΩΗΣ,NA,24/07/2022,24/08/2022,NA,22.88,18.32,3.64,NA
11946621,GENERALI,ΖΩΗΣ,NA,24/08/2022,24/09/2022,NA,22.88,18.32,3.64,NA
11946621,GENERALI,ΖΩΗΣ,NA,24/09/2022,24/10/2022,NA,23.52,18.82,3.76,NA
11946621,GENERALI,ΖΩΗΣ,NA,24/10/2022,24/11/2022,NA,23.52,18.82,3.76,NA
11946621,GENERALI,ΖΩΗΣ,NA,24/11/2022,24/12/2022,NA,23.52,18.82,3.76,NA
11946621,GENERALI,ΖΩΗΣ,NA,24/12/2022,24/01/2023,NA,23.52,18.82,3.76,NA
11964376,GENERALI,ΖΩΗΣ,NA,17/01/2022,17/02/2022,NA,19.09,15.11,2.26,NA
11964376,GENERALI,ΖΩΗΣ,NA,17/02/2022,17/03/2022,NA,19.09,15.11,2.26,NA
11512580,GENERALI,ΖΩΗΣ,NA,14/05/2022,14/06/2022,NA,41.44,33.17,6.76,NA
11964376,GENERALI,ΖΩΗΣ,NA,17/04/2022,17/05/2022,NA,19.09,15.11,2.26,NA
11964376,GENERALI,ΖΩΗΣ,NA,17/05/2022,17/06/2022,NA,19.09,15.11,2.26,NA
11964376,GENERALI,ΖΩΗΣ,NA,17/06/2022,17/07/2022,NA,19.09,15.11,2.26,NA
11964376,GENERALI,ΖΩΗΣ,NA,17/07/2022,17/08/2022,NA,19.09,15.11,2.26,NA
11512580,GENERALI,ΖΩΗΣ,NA,14/10/2022,14/11/2022,NA,25.64,20.68,4.32,NA
11512580,GENERALI,ΖΩΗΣ,NA,14/11/2022,14/12/2022,NA,25.64,20.68,4.32,NA
11964376,GENERALI,ΖΩΗΣ,NA,17/10/2022,17/11/2022,NA,19.09,15.11,2.26,NA
11964376,GENERALI,ΖΩΗΣ,NA,17/11/2022,17/12/2022,NA,20.44,16.17,2.42,NA
11964376,GENERALI,ΖΩΗΣ,NA,17/12/2022,17/01/2023,NA,20.44,16.17,2.42,NA
11965926,GENERALI,ΖΩΗΣ,NA,22/01/2022,22/02/2022,NA,10.36,8.31,1.72,NA
11965926,GENERALI,ΖΩΗΣ,NA,22/02/2022,22/03/2022,NA,10.36,8.31,1.72,NA
11965926,GENERALI,ΖΩΗΣ,NA,22/03/2022,22/04/2022,NA,10.36,8.31,1.72,NA
11785342,GENERALI,ΖΩΗΣ,NA,07/01/2022,07/02/2022,NA,11.41,9.24,1.79,NA
11785342,GENERALI,ΖΩΗΣ,NA,07/02/2022,07/03/2022,NA,11.41,9.24,1.79,NA
11785342,GENERALI,ΖΩΗΣ,NA,07/03/2022,07/04/2022,NA,11.41,9.24,1.79,NA
11785342,GENERALI,ΖΩΗΣ,NA,07/04/2022,07/05/2022,NA,11.41,9.24,1.79,NA
11785342,GENERALI,ΖΩΗΣ,NA,07/05/2022,07/06/2022,NA,11.7,9.47,1.85,NA
11785342,GENERALI,ΖΩΗΣ,NA,07/06/2022,07/07/2022,NA,11.7,9.47,1.85,NA
11785342,GENERALI,ΖΩΗΣ,NA,07/07/2022,07/08/2022,NA,11.7,9.47,1.85,NA
11785342,GENERALI,ΖΩΗΣ,NA,07/08/2022,07/09/2022,NA,11.7,9.47,1.85,NA
11785342,GENERALI,ΖΩΗΣ,NA,07/09/2022,07/10/2022,NA,11.7,9.47,1.85,NA
11785342,GENERALI,ΖΩΗΣ,NA,07/10/2022,07/11/2022,NA,11.7,9.47,1.85,NA
11785342,GENERALI,ΖΩΗΣ,NA,07/11/2022,07/12/2022,NA,11.7,9.47,1.85,NA
11785342,GENERALI,ΖΩΗΣ,NA,07/12/2022,07/01/2023,NA,11.7,9.47,1.85,NA
11786328,GENERALI,ΖΩΗΣ,NA,09/01/2022,09/02/2022,NA,11.81,9.55,1.87,NA
11786328,GENERALI,ΖΩΗΣ,NA,09/02/2022,09/03/2022,NA,11.81,9.55,1.87,NA
11786328,GENERALI,ΖΩΗΣ,NA,09/03/2022,09/04/2022,NA,11.81,9.55,1.87,NA
11786328,GENERALI,ΖΩΗΣ,NA,09/04/2022,09/05/2022,NA,11.81,9.55,1.87,NA
11786328,GENERALI,ΖΩΗΣ,NA,09/05/2022,09/06/2022,NA,12.11,9.79,1.93,NA
11786328,GENERALI,ΖΩΗΣ,NA,09/06/2022,09/07/2022,NA,12.11,9.79,1.93,NA
11786328,GENERALI,ΖΩΗΣ,NA,09/07/2022,09/08/2022,NA,12.11,9.79,1.93,NA
11786328,GENERALI,ΖΩΗΣ,NA,09/08/2022,09/09/2022,NA,12.11,9.79,1.93,NA
11786328,GENERALI,ΖΩΗΣ,NA,09/09/2022,09/10/2022,NA,12.11,9.79,1.93,NA
11786328,GENERALI,ΖΩΗΣ,NA,09/10/2022,09/11/2022,NA,12.11,9.79,1.93,NA
11786328,GENERALI,ΖΩΗΣ,NA,09/11/2022,09/12/2022,NA,12.11,9.79,1.93,NA
11786328,GENERALI,ΖΩΗΣ,NA,09/12/2022,09/01/2023,NA,12.11,9.79,1.93,NA
11787285,GENERALI,ΖΩΗΣ,NA,13/01/2022,13/02/2022,NA,11.41,9.24,1.79,NA
11787285,GENERALI,ΖΩΗΣ,NA,13/02/2022,13/03/2022,NA,11.41,9.24,1.79,NA
11787285,GENERALI,ΖΩΗΣ,NA,13/03/2022,13/04/2022,NA,11.41,9.24,1.79,NA
11787285,GENERALI,ΖΩΗΣ,NA,13/04/2022,13/05/2022,NA,11.41,9.24,1.79,NA
11787285,GENERALI,ΖΩΗΣ,NA,13/05/2022,13/06/2022,NA,11.7,9.47,1.85,NA
11787285,GENERALI,ΖΩΗΣ,NA,13/06/2022,13/07/2022,NA,11.7,9.47,1.85,NA
11787285,GENERALI,ΖΩΗΣ,NA,13/07/2022,13/08/2022,NA,11.7,9.47,1.85,NA
11787285,GENERALI,ΖΩΗΣ,NA,13/08/2022,13/09/2022,NA,11.7,9.47,1.85,NA
11787285,GENERALI,ΖΩΗΣ,NA,13/09/2022,13/10/2022,NA,11.7,9.47,1.85,NA
11787285,GENERALI,ΖΩΗΣ,NA,13/10/2022,13/11/2022,NA,11.7,9.47,1.85,NA
11787285,GENERALI,ΖΩΗΣ,NA,13/11/2022,13/12/2022,NA,11.7,9.47,1.85,NA
11787285,GENERALI,ΖΩΗΣ,NA,13/12/2022,13/01/2023,NA,11.7,9.47,1.85,NA
11790537,GENERALI,ΖΩΗΣ,NA,23/01/2022,23/02/2022,NA,18.99,15.02,2.24,NA
11790537,GENERALI,ΖΩΗΣ,NA,23/02/2022,23/03/2022,NA,18.99,15.02,2.24,NA
11790537,GENERALI,ΖΩΗΣ,NA,23/03/2022,23/04/2022,NA,18.99,15.02,2.24,NA
11790537,GENERALI,ΖΩΗΣ,NA,23/04/2022,23/05/2022,NA,18.99,15.02,2.24,NA
11790537,GENERALI,ΖΩΗΣ,NA,23/05/2022,23/06/2022,NA,20.22,16,2.23,NA
11790537,GENERALI,ΖΩΗΣ,NA,23/06/2022,23/07/2022,NA,20.22,16,2.23,NA
11790537,GENERALI,ΖΩΗΣ,NA,23/07/2022,23/08/2022,NA,20.22,16,2.23,NA
11790537,GENERALI,ΖΩΗΣ,NA,23/08/2022,23/09/2022,NA,20.22,16,2.23,NA
11790537,GENERALI,ΖΩΗΣ,NA,23/09/2022,23/10/2022,NA,20.22,16,2.23,NA
11790537,GENERALI,ΖΩΗΣ,NA,23/10/2022,23/11/2022,NA,20.22,16,2.23,NA
11790537,GENERALI,ΖΩΗΣ,NA,23/11/2022,23/12/2022,NA,20.22,16,2.23,NA
11790537,GENERALI,ΖΩΗΣ,NA,23/12/2022,23/01/2023,NA,20.22,16,2.23,NA
11334282,GENERALI,ΖΩΗΣ,NA,22/09/2022,22/10/2022,NA,22.71,17.96,2.33,NA
12055241,GENERALI,ΖΩΗΣ,NA,27/01/2022,27/02/2022,NA,19.5,15.42,2.77,NA
12055241,GENERALI,ΖΩΗΣ,NA,27/02/2022,27/03/2022,NA,19.5,15.42,2.77,NA
33241857,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,05/09/2022,05/10/2022,NA,19.52,14.1,2.8,NA
33241857,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,05/10/2022,05/11/2022,NA,20.17,14.57,2.9,NA
33241857,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,05/11/2022,05/12/2022,NA,19.52,14.1,2.8,NA
33241857,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,05/12/2022,05/01/2023,NA,20.17,14.57,2.9,NA
33241906,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,05/08/2022,05/09/2022,NA,43.46,31.42,6.52,NA
33241906,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,05/09/2022,05/10/2022,NA,42.03,30.38,6.32,NA
33241906,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,05/10/2022,05/11/2022,NA,43.43,31.39,6.52,NA
33241906,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,05/11/2022,05/12/2022,NA,42.03,30.38,6.32,NA
33241906,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,05/12/2022,05/01/2023,NA,43.43,31.39,6.52,NA
11649520,GENERALI,ΖΩΗΣ,NA,22/06/2022,22/07/2022,NA,30.51,24.12,3.37,NA
11649520,GENERALI,ΖΩΗΣ,NA,22/07/2022,22/08/2022,NA,30.51,24.12,3.37,NA
11649520,GENERALI,ΖΩΗΣ,NA,22/08/2022,22/09/2022,NA,30.51,24.12,3.37,NA
33243768,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,05/08/2022,05/08/2023,NA,136.94,98.36,18.5,NA
12027762,GENERALI,ΖΩΗΣ,NA,28/02/2022,31/03/2022,NA,10.38,8.33,2.03,NA
11499425,GENERALI,ΖΩΗΣ,NA,10/01/2022,10/02/2022,NA,23.19,18.52,2.82,NA
11499425,GENERALI,ΖΩΗΣ,NA,10/02/2022,10/03/2022,NA,24.72,19.74,2.84,NA
11499425,GENERALI,ΖΩΗΣ,NA,10/03/2022,10/04/2022,NA,24.72,19.74,2.84,NA
11499425,GENERALI,ΖΩΗΣ,NA,10/04/2022,10/05/2022,NA,24.72,19.74,2.84,NA
11499425,GENERALI,ΖΩΗΣ,NA,10/05/2022,10/06/2022,NA,24.72,19.74,2.84,NA
1000975346,Eurolife FFH,ΖΩΗΣ,NA,12/05/2022,12/06/2022,NA,102.66,101.3,10.51,NA
1000975346,Eurolife FFH,ΖΩΗΣ,NA,12/06/2022,12/07/2022,NA,102.66,101.3,10.51,NA
1000975346,Eurolife FFH,ΖΩΗΣ,NA,12/07/2022,12/08/2022,NA,102.66,101.3,10.51,NA
1000975346,Eurolife FFH,ΖΩΗΣ,NA,12/08/2022,12/09/2022,NA,102.66,101.3,10.51,NA
1000975346,Eurolife FFH,ΖΩΗΣ,NA,12/09/2022,12/10/2022,NA,102.66,101.3,10.51,NA
1000975346,Eurolife FFH,ΖΩΗΣ,NA,12/10/2022,12/11/2022,NA,102.66,101.3,10.51,NA
1000975346,Eurolife FFH,ΖΩΗΣ,NA,12/11/2022,12/12/2022,NA,102.66,101.3,10.51,NA
1000975346,Eurolife FFH,ΖΩΗΣ,NA,12/12/2022,12/01/2023,NA,102.66,101.3,10.51,NA
11649523,GENERALI,ΖΩΗΣ,NA,22/12/2022,22/01/2023,NA,32.03,25.33,3.54,NA
12120204,GENERALI,ΖΩΗΣ,NA,10/06/2022,10/07/2022,NA,14.05,11.23,2.57,NA
12120204,GENERALI,ΖΩΗΣ,NA,10/07/2022,10/08/2022,NA,14.05,11.23,2.57,NA
12120204,GENERALI,ΖΩΗΣ,NA,10/08/2022,10/09/2022,NA,14.05,11.23,2.57,NA
12120204,GENERALI,ΖΩΗΣ,NA,10/09/2022,10/10/2022,NA,14.05,11.23,2.57,NA
12120204,GENERALI,ΖΩΗΣ,NA,10/10/2022,10/11/2022,NA,14.05,11.23,2.57,NA
209206542,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΖΩΗΣ,NA,16/09/2022,16/12/2022,NA,126.95,96.17,21.02,NA
209206542,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΖΩΗΣ,NA,16/12/2022,16/03/2023,NA,126.87,93.97,20.45,NA
11535705,GENERALI,ΖΩΗΣ,NA,10/02/2022,10/03/2022,NA,21.29,16.84,2.35,NA
11535705,GENERALI,ΖΩΗΣ,NA,10/03/2022,10/04/2022,NA,21.29,16.84,2.35,NA
11535705,GENERALI,ΖΩΗΣ,NA,10/04/2022,10/05/2022,NA,21.29,16.84,2.35,NA
11305387,GENERALI,ΖΩΗΣ,NA,23/10/2022,23/11/2022,NA,26.23,20.94,3.01,NA
11305387,GENERALI,ΖΩΗΣ,NA,23/11/2022,23/12/2022,NA,26.23,20.94,3.01,NA
12055241,GENERALI,ΖΩΗΣ,NA,27/03/2022,27/04/2022,NA,19.5,15.42,2.77,NA
11508478,GENERALI,ΖΩΗΣ,NA,06/01/2022,06/02/2022,NA,25.37,20.25,3.09,NA
11508478,GENERALI,ΖΩΗΣ,NA,06/02/2022,06/03/2022,NA,25.37,20.25,3.09,NA
11508478,GENERALI,ΖΩΗΣ,NA,06/03/2022,06/04/2022,NA,27.04,21.6,3.11,NA
11508478,GENERALI,ΖΩΗΣ,NA,06/04/2022,06/05/2022,NA,27.04,21.6,3.11,NA
11809535,GENERALI,ΖΩΗΣ,NA,19/01/2022,19/02/2022,NA,18.99,15.02,2.24,NA
11809535,GENERALI,ΖΩΗΣ,NA,19/02/2022,19/03/2022,NA,18.99,15.02,2.24,NA
11809535,GENERALI,ΖΩΗΣ,NA,19/03/2022,19/04/2022,NA,18.99,15.02,2.24,NA
11809535,GENERALI,ΖΩΗΣ,NA,19/04/2022,19/05/2022,NA,18.99,15.02,2.24,NA
11809535,GENERALI,ΖΩΗΣ,NA,19/05/2022,19/06/2022,NA,18.99,15.02,2.24,NA
11809535,GENERALI,ΖΩΗΣ,NA,19/06/2022,19/07/2022,NA,18.99,15.02,2.24,NA
11809535,GENERALI,ΖΩΗΣ,NA,19/07/2022,19/08/2022,NA,20.22,16,2.23,NA
11809535,GENERALI,ΖΩΗΣ,NA,19/08/2022,19/09/2022,NA,20.22,16,2.23,NA
11809535,GENERALI,ΖΩΗΣ,NA,19/09/2022,19/10/2022,NA,20.22,16,2.23,NA
11809535,GENERALI,ΖΩΗΣ,NA,19/10/2022,19/11/2022,NA,20.22,16,2.23,NA
11809535,GENERALI,ΖΩΗΣ,NA,19/11/2022,19/12/2022,NA,20.22,16,2.23,NA
11809535,GENERALI,ΖΩΗΣ,NA,19/12/2022,19/01/2023,NA,20.22,16,2.23,NA
6173440,GROUPAMA,ΖΩΗΣ,NA,22/10/2022,22/10/2023,NA,60.63,45.85,9.17,NA
11512580,GENERALI,ΖΩΗΣ,NA,14/06/2022,14/07/2022,NA,25.64,20.68,4.32,NA
11512580,GENERALI,ΖΩΗΣ,NA,14/07/2022,14/08/2022,NA,25.64,20.68,4.32,NA
11512580,GENERALI,ΖΩΗΣ,NA,14/08/2022,14/09/2022,NA,25.64,20.68,4.32,NA
11512580,GENERALI,ΖΩΗΣ,NA,14/09/2022,14/10/2022,NA,25.64,20.68,4.32,NA
7370007518,INTERASCO,ΠΥΡΟΣ,NA,21/06/2022,21/07/2022,NA,12.68,8.47,2.38,NA
7370007518,INTERASCO,ΠΥΡΟΣ,NA,21/07/2022,21/08/2022,NA,12.68,8.47,2.38,NA
11512580,GENERALI,ΖΩΗΣ,NA,14/12/2022,14/01/2023,NA,25.64,20.68,4.32,NA
12069758,GENERALI,ΖΩΗΣ,NA,21/04/2022,21/05/2022,NA,13.78,11.03,2.53,NA
12069758,GENERALI,ΖΩΗΣ,NA,21/05/2022,21/06/2022,NA,13.78,11.03,2.53,NA
12069758,GENERALI,ΖΩΗΣ,NA,21/06/2022,21/07/2022,NA,13.78,11.03,2.53,NA
12069758,GENERALI,ΖΩΗΣ,NA,21/07/2022,21/08/2022,NA,13.78,11.03,2.53,NA
11305387,GENERALI,ΖΩΗΣ,NA,23/01/2022,23/02/2022,NA,26.23,20.94,3.01,NA
11305387,GENERALI,ΖΩΗΣ,NA,23/02/2022,23/03/2022,NA,26.23,20.94,3.01,NA
11305387,GENERALI,ΖΩΗΣ,NA,23/03/2022,23/04/2022,NA,26.23,20.94,3.01,NA
11305387,GENERALI,ΖΩΗΣ,NA,23/04/2022,23/05/2022,NA,26.23,20.94,3.01,NA
11305387,GENERALI,ΖΩΗΣ,NA,23/05/2022,23/06/2022,NA,26.23,20.94,3.01,NA
11305387,GENERALI,ΖΩΗΣ,NA,23/06/2022,23/07/2022,NA,26.23,20.94,3.01,NA
11305387,GENERALI,ΖΩΗΣ,NA,23/07/2022,23/08/2022,NA,26.23,20.94,3.01,NA
11305387,GENERALI,ΖΩΗΣ,NA,23/08/2022,23/09/2022,NA,26.23,20.94,3.01,NA
11305387,GENERALI,ΖΩΗΣ,NA,23/09/2022,23/10/2022,NA,26.23,20.94,3.01,NA
2021075742,ARAG,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΔΙΑΧ.ΠΟΛΥΚΑΤ.,23/04/2022,23/04/2023,NA,121,87.68,20.17,NA
6170138,GROUPAMA,ΖΩΗΣ,NA,30/04/2022,30/04/2023,NA,60.63,45.85,9.17,NA
11305387,GENERALI,ΖΩΗΣ,NA,23/12/2022,23/01/2023,NA,28.1,22.44,3.03,NA
11306782,GENERALI,ΖΩΗΣ,NA,28/01/2022,28/02/2022,NA,29.01,23.17,3.34,NA
11306782,GENERALI,ΖΩΗΣ,NA,28/02/2022,28/03/2022,NA,29.01,23.17,3.34,NA
11306782,GENERALI,ΖΩΗΣ,NA,28/03/2022,28/04/2022,NA,29.01,23.17,3.34,NA
11306782,GENERALI,ΖΩΗΣ,NA,28/04/2022,28/05/2022,NA,29.01,23.17,3.34,NA
11306782,GENERALI,ΖΩΗΣ,NA,28/05/2022,28/06/2022,NA,29.01,23.17,3.34,NA
11306782,GENERALI,ΖΩΗΣ,NA,28/06/2022,28/07/2022,NA,29.01,23.17,3.34,NA
11306782,GENERALI,ΖΩΗΣ,NA,28/07/2022,28/08/2022,NA,29.01,23.17,3.34,NA
11306782,GENERALI,ΖΩΗΣ,NA,28/08/2022,28/09/2022,NA,29.01,23.17,3.34,NA
11306782,GENERALI,ΖΩΗΣ,NA,28/09/2022,28/10/2022,NA,29.01,23.17,3.34,NA
11306782,GENERALI,ΖΩΗΣ,NA,28/10/2022,28/11/2022,NA,29.01,23.17,3.34,NA
11306782,GENERALI,ΖΩΗΣ,NA,28/11/2022,28/12/2022,NA,29.01,23.17,3.34,NA
11306782,GENERALI,ΖΩΗΣ,NA,28/12/2022,28/01/2023,NA,30.97,24.74,3.34,NA
11833004,GENERALI,ΖΩΗΣ,NA,14/09/2022,14/10/2022,NA,22.82,18.27,3.63,NA
11833004,GENERALI,ΖΩΗΣ,NA,14/10/2022,14/11/2022,NA,23.47,18.77,3.75,NA
11330019,GENERALI,ΖΩΗΣ,NA,12/01/2022,12/02/2022,NA,26.03,20.78,2.98,NA
11330019,GENERALI,ΖΩΗΣ,NA,12/02/2022,12/03/2022,NA,27.77,22.17,3.18,NA
11330019,GENERALI,ΖΩΗΣ,NA,12/03/2022,12/04/2022,NA,27.77,22.17,3.18,NA
11330019,GENERALI,ΖΩΗΣ,NA,12/04/2022,12/05/2022,NA,27.77,22.17,3.18,NA
11330019,GENERALI,ΖΩΗΣ,NA,12/05/2022,12/06/2022,NA,27.77,22.17,3.18,NA
11330019,GENERALI,ΖΩΗΣ,NA,12/06/2022,12/07/2022,NA,27.77,22.17,3.18,NA
11330019,GENERALI,ΖΩΗΣ,NA,12/07/2022,12/08/2022,NA,27.77,22.17,3.18,NA
11330019,GENERALI,ΖΩΗΣ,NA,12/08/2022,12/09/2022,NA,27.77,22.17,3.18,NA
11330019,GENERALI,ΖΩΗΣ,NA,12/09/2022,12/10/2022,NA,27.77,22.17,3.18,NA
11330019,GENERALI,ΖΩΗΣ,NA,12/10/2022,12/11/2022,NA,27.77,22.17,3.18,NA
11330019,GENERALI,ΖΩΗΣ,NA,12/11/2022,12/12/2022,NA,27.77,22.17,3.18,NA
11330019,GENERALI,ΖΩΗΣ,NA,12/12/2022,12/01/2023,NA,27.77,22.17,3.18,NA
12017454,GENERALI,ΖΩΗΣ,NA,27/10/2022,27/11/2022,NA,19.61,15.51,2.32,NA
12017454,GENERALI,ΖΩΗΣ,NA,27/11/2022,27/12/2022,NA,19.61,15.51,2.32,NA
12017454,GENERALI,ΖΩΗΣ,NA,27/12/2022,27/01/2023,NA,19.61,15.51,2.32,NA
11334282,GENERALI,ΖΩΗΣ,NA,22/01/2022,22/02/2022,NA,21.29,16.84,2.19,NA
11334282,GENERALI,ΖΩΗΣ,NA,22/02/2022,22/03/2022,NA,22.71,17.96,2.33,NA
11334282,GENERALI,ΖΩΗΣ,NA,22/03/2022,22/04/2022,NA,22.71,17.96,2.33,NA
11334282,GENERALI,ΖΩΗΣ,NA,22/04/2022,22/05/2022,NA,22.71,17.96,2.33,NA
11334282,GENERALI,ΖΩΗΣ,NA,22/05/2022,22/06/2022,NA,22.71,17.96,2.33,NA
11334282,GENERALI,ΖΩΗΣ,NA,22/06/2022,22/07/2022,NA,22.71,17.96,2.33,NA
11334282,GENERALI,ΖΩΗΣ,NA,22/07/2022,22/08/2022,NA,22.71,17.96,2.33,NA
11334282,GENERALI,ΖΩΗΣ,NA,22/08/2022,22/09/2022,NA,22.71,17.96,2.33,NA
11965926,GENERALI,ΖΩΗΣ,NA,22/10/2022,22/11/2022,NA,10.36,8.31,1.72,NA
14243323,ΕΘΝΙΚΗ Ασφαλιστική,ΖΩΗΣ,NA,22/02/2022,22/02/2023,NA,298.62,259.67,54.53,NA
11965926,GENERALI,ΖΩΗΣ,NA,22/12/2022,22/01/2023,NA,10.38,8.33,1.73,NA
12098657,GENERALI,ΖΩΗΣ,NA,10/02/2022,10/02/2023,NA,257.42,176.21,31.63,NA
6192975,GROUPAMA,ΖΩΗΣ,NA,23/06/2022,23/12/2022,NA,165.44,142.16,29.03,NA
15680655,ΕΘΝΙΚΗ Ασφαλιστική,ΖΩΗΣ,NA,04/02/2022,04/03/2022,NA,49.44,35.65,7.84,NA
15680655,ΕΘΝΙΚΗ Ασφαλιστική,ΖΩΗΣ,NA,04/03/2022,04/04/2022,NA,41,35.65,7.84,NA
15680655,ΕΘΝΙΚΗ Ασφαλιστική,ΖΩΗΣ,NA,04/04/2022,04/05/2022,NA,47.57,41.37,9.25,NA
12102261,GENERALI,ΖΩΗΣ,NA,24/06/2022,24/07/2022,NA,13.78,11.03,2.53,NA
12102261,GENERALI,ΖΩΗΣ,NA,24/07/2022,24/08/2022,NA,13.78,11.03,2.53,NA
11341377,GENERALI,ΖΩΗΣ,NA,07/03/2022,07/04/2022,NA,26.95,21.52,3.09,NA
12102261,GENERALI,ΖΩΗΣ,NA,24/09/2022,24/10/2022,NA,13.78,11.03,2.53,NA
12102261,GENERALI,ΖΩΗΣ,NA,24/10/2022,24/11/2022,NA,13.78,11.03,2.53,NA
11530389,GENERALI,ΖΩΗΣ,NA,26/01/2022,26/02/2022,NA,40.14,32.14,6.55,NA
11530389,GENERALI,ΖΩΗΣ,NA,26/02/2022,26/03/2022,NA,40.14,32.14,6.55,NA
11530389,GENERALI,ΖΩΗΣ,NA,26/03/2022,26/04/2022,NA,40.14,32.14,6.55,NA
11530389,GENERALI,ΖΩΗΣ,NA,26/04/2022,26/05/2022,NA,41.45,33.18,6.76,NA
11530389,GENERALI,ΖΩΗΣ,NA,26/05/2022,26/06/2022,NA,41.45,33.18,6.76,NA
11530389,GENERALI,ΖΩΗΣ,NA,26/06/2022,26/07/2022,NA,41.45,33.18,6.76,NA
11341377,GENERALI,ΖΩΗΣ,NA,07/12/2022,07/01/2023,NA,26.95,21.52,3.09,NA
11866321,GENERALI,ΖΩΗΣ,NA,24/11/2022,24/12/2022,NA,20.18,15.96,2.39,NA
11866321,GENERALI,ΖΩΗΣ,NA,24/12/2022,24/01/2023,NA,20.18,15.96,2.39,NA
11872437,GENERALI,ΖΩΗΣ,NA,11/01/2022,11/02/2022,NA,26.94,21.52,4.32,NA
11872437,GENERALI,ΖΩΗΣ,NA,11/02/2022,11/03/2022,NA,27.8,22.19,4.47,NA
11342681,GENERALI,ΖΩΗΣ,NA,09/01/2022,09/02/2022,NA,24.65,19.69,2.84,NA
11342681,GENERALI,ΖΩΗΣ,NA,09/02/2022,09/03/2022,NA,24.65,19.69,2.84,NA
11342681,GENERALI,ΖΩΗΣ,NA,09/03/2022,09/04/2022,NA,26.28,20.99,3.02,NA
11342681,GENERALI,ΖΩΗΣ,NA,09/04/2022,09/05/2022,NA,26.28,20.99,3.02,NA
11342681,GENERALI,ΖΩΗΣ,NA,09/05/2022,09/06/2022,NA,52.56,41.98,6.04,NA
11342681,GENERALI,ΖΩΗΣ,NA,09/06/2022,09/07/2022,NA,52.56,41.98,6.04,NA
11342681,GENERALI,ΖΩΗΣ,NA,09/07/2022,09/08/2022,NA,52.56,41.98,6.04,NA
