N_Policy,Company,Category,Char,Started,Expired,District,Gender,Gross,Net,Commissions,id
689484,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΝΡ440,12/01/2024,12/07/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,876
1890095,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΖ2817,30/06/2024,30/09/2024,ΑΘΗΝΑ,1,48.5,30.56,3.97,1236
70229031,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΕΖ2817,30/06/2024,30/09/2024,ΑΘΗΝΑ,1,6.75,4.88,1.27,1236
826182,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΕΖ2817,30/06/2024,30/09/2024,ΑΘΗΝΑ,1,1.25,0.91,0.22,1236
70139270,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΕΖ2817,30/03/2024,30/06/2024,ΑΘΗΝΑ,1,6.75,4.88,1.27,1236
1890095,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΖ2817,30/03/2024,30/06/2024,ΑΘΗΝΑ,1,45.5,28.74,3.74,1236
747158,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΕΖ2817,30/03/2024,30/06/2024,ΑΘΗΝΑ,1,1.25,0.91,0.22,1236
33856461,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΖΚ4279,12/01/2024,11/02/2024,ΑΤΤΙΚΗΣ,2,23.11,15.77,1.73,809
33883859,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΖΚ4279,11/02/2024,12/03/2024,ΑΤΤΙΚΗΣ,2,24.73,16.88,1.86,809
33890681,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΝΗ2237,14/02/2024,14/02/2025,ΑΤΤΙΚΗΣ,0,232.53,159.41,17.54,1724
743306,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΝΗ2237,14/02/2024,14/02/2025,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,1724
477488,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΜΙΖ6399,09/03/2024,09/09/2024,ΑΤΤΙΚΗΣ,0,10,6.8,1.02,1771
764700,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΜΙΖ6399,09/03/2024,09/09/2024,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,1771
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΜΙΖ6399,09/03/2024,09/09/2024,ΑΤΤΙΚΗΣ,0,65.96,56.78,7.1,1771
70122812,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΜΙΖ6399,09/03/2024,09/09/2024,ΑΤΤΙΚΗΣ,0,13.63,9.83,2.56,1771
70154840,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΧΜ4492,13/04/2024,14/04/2025,ΑΤΤΙΚΗΣ,1,27.01,19.59,5.09,1373
773568,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΧΜ4492,13/04/2024,14/04/2025,ΑΤΤΙΚΗΣ,1,5.01,3.63,0.87,1373
61447397,myZen by Groupama,ΑΥΤΟΚΙΝΗΤΟ,ΖΧΜ4492,13/04/2024,14/04/2025,ΑΤΤΙΚΗΣ,1,190.59,136.37,6.82,1373
683747,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΚΕ4428,23/01/2024,23/07/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,678
966244,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΕ4428,23/01/2024,23/07/2024,ΑΤΤΙΚΗΣ,1,12,8.34,2.17,678
33428027,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΕ4428,23/01/2024,23/07/2024,ΑΤΤΙΚΗΣ,1,100.24,68.63,7.55,678
782525,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΜ1625,16/05/2024,16/11/2024,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,230
70174016,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΥΜ1625,16/05/2024,16/11/2024,ΑΤΤΙΚΗΣ,2,13.63,9.83,2.56,230
33323354,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΜ1625,16/05/2024,16/11/2024,ΑΤΤΙΚΗΣ,2,85.35,58.33,6.42,230
70202212,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΖΧ7331,01/06/2024,01/06/2025,ΒΟΙΩΤΙΑΣ,1,27,19.58,5.09,370
33142851,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΖΧ7331,01/06/2024,01/06/2025,ΒΟΙΩΤΙΑΣ,1,135.05,92.19,10.14,370
487280,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΗΥ5724,19/04/2024,19/10/2024,ΑΤΤΙΚΗΣ,1,10,6.8,1.02,1388
70161567,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΗΥ5724,19/04/2024,19/10/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,1.57,1388
778089,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΗΥ5724,19/04/2024,19/10/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1388
1897143,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΥ5724,19/04/2024,19/10/2024,ΑΤΤΙΚΗΣ,1,79.5,51.58,6.71,1388
285146,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΙΗΥ5724,19/04/2024,19/10/2024,ΑΤΤΙΚΗΣ,1,1.5,1,0.24,1388
825100,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΧΧ1385,15/06/2024,15/06/2025,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,1783
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΧΧ1385,15/06/2024,15/06/2025,ΑΤΤΙΚΗΣ,2,142.69,122.64,15.33,1783
70215907,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΧΧ1385,15/06/2024,15/06/2025,ΑΤΤΙΚΗΣ,2,27,19.58,5.09,1783
522208,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΧΧ1385,15/06/2024,15/06/2025,ΑΤΤΙΚΗΣ,2,20,13.59,2.04,1783
685129,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΗΒ1375,03/01/2024,03/01/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,1440
966450,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΗΒ1375,03/01/2024,03/01/2025,ΑΤΤΙΚΗΣ,1,24,16.7,4.34,1440
33421280,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΗΒ1375,03/01/2024,03/01/2025,ΑΤΤΙΚΗΣ,1,195.95,134.14,14.76,1440
753282,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΚ3074,02/03/2024,02/03/2025,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,1117
70108246,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΜΚ3074,02/03/2024,02/03/2025,ΑΤΤΙΚΗΣ,1,27,19.58,5.09,1117
33898907,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΚ3074,02/03/2024,02/03/2025,ΑΤΤΙΚΗΣ,1,189.07,129.45,14.24,1117
727299,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΗΝΝ391,22/01/2024,22/07/2024,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,1815
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΗΝΝ391,22/01/2024,22/07/2024,ΑΤΤΙΚΗΣ,0,66,56.88,7.11,1815
824850,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΤ2920,17/05/2024,17/11/2024,ΑΤΤΙΚΗΣ,0,2.75,1.99,0.48,1441
713462,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΤ2920,11/01/2024,11/04/2024,ΑΤΤΙΚΗΣ,0,1,0.72,0.09,1441
70102181,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΥΤ2920,16/02/2024,16/05/2024,ΑΤΤΙΚΗΣ,0,6.75,4.88,1.27,1441
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΤ2920,16/02/2024,16/05/2024,ΑΤΤΙΚΗΣ,0,35.87,30.86,3.86,1441
33991269,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΤ2920,17/05/2024,17/11/2024,ΑΤΤΙΚΗΣ,0,74.6,50.99,5.61,1441
747709,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΤ2920,16/02/2024,16/05/2024,ΑΤΤΙΚΗΣ,0,1,0.72,0.09,1441
33853467,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΤ2920,11/01/2024,11/04/2024,ΑΤΤΙΚΗΣ,0,49.12,33.54,3.69,1441
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΤ2920,17/05/2024,17/08/2024,ΑΤΤΙΚΗΣ,0,38.74,33,8.25,1441
464639,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΥΤ2920,16/02/2024,16/05/2024,ΑΤΤΙΚΗΣ,0,5,3.4,0.51,1441
70188171,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΥΤ2920,17/05/2024,17/11/2024,ΑΤΤΙΚΗΣ,0,13.63,9.83,2.56,1441
33020886,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΒΚΙ3708,01/02/2024,01/02/2025,ΑΤΤΙΚΗΣ,1,211.59,145.29,15.98,773
711261,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΚΙ3708,01/02/2024,01/02/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,773
61517473,myZen by Groupama,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΤ6261,08/02/2024,08/02/2025,ΛΑΚΩΝΙΑΣ,1,104.57,74.82,3.74,488
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΤ6261,08/02/2024,08/08/2024,ΛΑΚΩΝΙΑΣ,1,57.38,49,6.13,488
212438179,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΤ6261,08/02/2024,08/02/2025,ΛΑΚΩΝΙΑΣ,1,27,19.58,5.09,488
33643122,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΒΚΖ3812,18/04/2024,18/07/2024,ΓΕΡΑΚΑΣ,1,61.46,42.12,4.63,1524
70152888,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΒΚΖ3812,18/04/2024,18/07/2024,ΓΕΡΑΚΑΣ,1,6.75,4.88,1.27,1524
966955,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΒΚΖ3812,18/01/2024,18/04/2024,ΓΕΡΑΚΑΣ,1,6,4.18,1.09,1524
33643122,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΒΚΖ3812,18/01/2024,18/04/2024,ΓΕΡΑΚΑΣ,1,61.87,42.4,4.66,1524
688752,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΚΖ3812,18/01/2024,18/04/2024,ΓΕΡΑΚΑΣ,1,1.25,0.91,0.22,1524
761833,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΚΖ3812,18/04/2024,18/07/2024,ΓΕΡΑΚΑΣ,1,1.25,0.91,0.22,1524
33049187,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΟΕ9069,02/06/2024,02/09/2024,ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ,2,79.53,54.48,5.99,1154
70115929,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΟΕ9069,02/03/2024,02/06/2024,ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ,2,6.75,4.88,1.27,1154
817012,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΟΕ9069,02/06/2024,02/09/2024,ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ,2,1.25,0.91,0.22,1154
70202174,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΟΕ9069,02/06/2024,02/09/2024,ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ,2,6.75,4.88,1.27,1154
33049187,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΟΕ9069,02/03/2024,02/06/2024,ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ,2,78.79,53.98,5.94,1154
738383,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΟΕ9069,02/03/2024,02/06/2024,ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ,2,1.25,0.91,0.22,1154
750229,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΧΡ5722,02/03/2024,31/08/2024,ΑΤΤΙΚΗΣ,1,2.49,1.81,0.43,1626
61488211,myZen by Groupama,ΑΥΤΟΚΙΝΗΤΟ,ΖΧΡ5722,02/03/2024,31/08/2024,ΑΤΤΙΚΗΣ,1,145.98,104.39,5.22,1626
70114182,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΧΡ5722,02/03/2024,31/08/2024,ΑΤΤΙΚΗΣ,1,13.3,9.69,2.52,1626
814810,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΚΡ1585,05/06/2024,05/06/2025,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,219
32726204,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΒΚΡ1585,05/06/2024,05/06/2025,ΑΤΤΙΚΗΣ,2,240.08,164.84,18.13,219
1882999,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΒΚΚ8171,06/06/2024,06/09/2024,ΠΑΛΛΗΝΗ,2,43.5,27.39,3.56,1357
70207565,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΒΚΚ8171,06/06/2024,06/09/2024,ΠΑΛΛΗΝΗ,2,6.75,4.88,1.27,1357
745371,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΚΚ8171,06/03/2024,06/06/2024,ΠΑΛΛΗΝΗ,2,1.25,0.91,0.22,1357
825099,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΚΚ8171,06/06/2024,06/09/2024,ΠΑΛΛΗΝΗ,2,1.25,0.91,0.22,1357
297770,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΒΚΚ8171,06/06/2024,06/09/2024,ΠΑΛΛΗΝΗ,2,0.75,0.5,0.12,1357
522207,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΒΚΚ8171,06/06/2024,06/09/2024,ΠΑΛΛΗΝΗ,2,5,3.4,0.51,1357
1882999,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΒΚΚ8171,06/03/2024,06/06/2024,ΠΑΛΛΗΝΗ,2,41,25.8,3.35,1357
277291,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΒΚΚ8171,06/03/2024,06/06/2024,ΠΑΛΛΗΝΗ,2,0.75,0.5,0.12,1357
70119414,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΒΚΚ8171,06/03/2024,06/06/2024,ΠΑΛΛΗΝΗ,2,6.75,4.88,1.27,1357
462660,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΒΚΚ8171,06/03/2024,06/06/2024,ΠΑΛΛΗΝΗ,2,5,3.4,0.51,1357
32647784,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΚΜ9240,12/06/2024,12/12/2024,ΑΤΤΙΚΗΣ,2,148.33,101.71,11.19,713
815304,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΚΜ9240,12/06/2024,12/12/2024,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,713
70202584,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΡΗΟ4,15/06/2024,15/12/2024,ΡΕΘΥΜΝΟ,2,13.63,9.83,2.56,794
70218164,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΚ2342,24/06/2024,24/12/2024,ΑΤΤΙΚΗΣ,2,13.63,9.83,2.56,794
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΡΗΟ4,15/06/2024,15/12/2024,ΡΕΘΥΜΝΟ,2,92.35,79,29.63,794
32761187,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΚ2342,24/06/2024,24/12/2024,ΑΤΤΙΚΗΣ,2,77.02,52.69,5.8,794
817748,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΚΚ2342,24/06/2024,24/12/2024,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,794
826030,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΡΗΟ4,15/06/2024,15/12/2024,ΡΕΘΥΜΝΟ,2,2.5,1.81,0.43,794
768729,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΚΧ918,03/04/2024,03/10/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1648
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΧ918,03/04/2024,03/10/2024,ΑΤΤΙΚΗΣ,1,66,56.86,7.11,1648
70143241,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΧ918,03/04/2024,03/10/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,2.56,1648
70113536,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΧΕΙ895,29/02/2024,29/08/2024,ΑΤΤΙΚΗΣ,0,13.63,9.83,2.56,1801
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΧΕΙ895,29/02/2024,29/08/2024,ΑΤΤΙΚΗΣ,0,47,40.5,5.06,1801
754922,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΕΙ895,29/02/2024,29/08/2024,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,1801
741676,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΤΤ4746,30/03/2024,30/09/2024,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,1477
70125124,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΤΤ4746,30/03/2024,30/09/2024,ΑΤΤΙΚΗΣ,2,13.63,9.83,2.56,1477
33513088,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΤΤ4746,30/03/2024,30/09/2024,ΑΤΤΙΚΗΣ,2,92.4,63.16,6.95,1477
NA,AIG,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΝ9189,23/02/2024,23/02/2025,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,92.79,68.98,15.87,1828
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΤΗΖ0670,01/02/2024,01/08/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,53.56,46.03,11.510000000000002,1701
212412274,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΤΗΖ0670,01/02/2024,01/08/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,13.63,9.83,1.57,1701
697056,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΤΗΖ0670,01/02/2024,01/08/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,2.5,1.81,0.43,1701
783024,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΗΖ4365,25/05/2024,25/11/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1305
33575222,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΖ4365,25/05/2024,25/11/2024,ΑΤΤΙΚΗΣ,1,110.93,75.95,8.35,1305
70185596,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΗΖ4365,25/05/2024,25/11/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,2.56,1305
70172500,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΗΧ288,03/05/2024,03/11/2024,ΑΤΤΙΚΗΣ,0,13.63,9.83,1.57,1605
808772,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΗΧ288,03/05/2024,03/11/2024,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,1605
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΧ288,03/05/2024,03/11/2024,ΑΤΤΙΚΗΣ,0,146.84,126.87,59.61,1605
33632533,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΕΚΝ565,24/01/2024,07/07/2024,ΚΑΛΑΜΑΤΑ,1,47.97,32.76,0,1521
688060,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΕΜ44,07/01/2024,07/07/2024,ΜΕΣΣΗΝΙΑΣ,1,2.5,1.81,0.43,1521
33632533,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΕΜ44,07/01/2024,07/07/2024,ΜΕΣΣΗΝΙΑΣ,1,53.5,36.53,4.02,1521
33897968,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΕ4426,22/02/2024,23/03/2024,ΑΤΤΙΚΗΣ,1,32.5,22.27,2.45,1560
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΟΚΜ774,12/01/2024,12/04/2024,ΑΤΤΙΚΗΣ,1,28.7,24.73,3.09,581
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΟΚΜ774,13/04/2024,13/07/2024,ΑΤΤΙΚΗΣ,1,34.44,29.66,3.71,581
771439,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΚΜ774,13/04/2024,13/07/2024,ΑΤΤΙΚΗΣ,1,1.25,0.91,0.22,581
714892,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΚΜ774,12/01/2024,12/04/2024,ΑΤΤΙΚΗΣ,1,1,0.72,0.09,581
212457224,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΤΒ2056,14/02/2024,14/05/2024,ΑΤΤΙΚΗΣ,1,6.75,4.88,1.27,1291
70184891,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΤΒ2056,14/05/2024,14/08/2024,ΑΤΤΙΚΗΣ,1,6.75,4.88,1.27,1291
1932069,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΖΤΒ2056,14/05/2024,14/08/2024,ΑΤΤΙΚΗΣ,1,48.5,30.56,3.97,1291
1932069,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΖΤΒ2056,14/02/2024,14/05/2024,ΑΤΤΙΚΗΣ,1,45.5,28.74,3.74,1291
275539,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΖΤΒ2056,14/02/2024,14/05/2024,ΑΤΤΙΚΗΣ,1,0.75,0.5,0.12,1291
291602,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΖΤΒ2056,14/05/2024,14/08/2024,ΑΤΤΙΚΗΣ,1,0.75,0.5,0.12,1291
296881,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΖΚΗ4726,13/05/2024,13/11/2024,ΑΤΤΙΚΗΣ,0,1.5,1,0.24,1678
517672,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΚΗ4726,13/05/2024,13/11/2024,ΑΤΤΙΚΗΣ,0,10,6.8,1.02,1678
70184194,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΗ4726,13/05/2024,13/11/2024,ΑΤΤΙΚΗΣ,0,13.63,9.83,2.56,1678
19,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΗ4726,13/05/2024,13/11/2024,ΑΤΤΙΚΗΣ,0,177.67,122.34,29.53,1678
819585,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΚΗ4726,13/05/2024,13/11/2024,ΑΤΤΙΚΗΣ,0,2.75,1.99,0.48,1678
