N_Policy,Company,Category,Char,Started,Expired,District,Gender,Gross,Net,Commissions,id
33116548,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΜΧ440,06/05/2022,06/05/2023,ΑΤΤΙΚΗΣ,1,96.63,66,7.26,576
295296,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΜΧ440,06/05/2022,06/05/2023,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,576
380532,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΡΧ8013,20/11/2022,20/05/2023,ΑΤΤΙΚΗΣ,3,2.5,1.81,0.43,245
7390030808,INTERASCO,ΑΥΤΟΚΙΝΗΤΟ,ΥΡΧ8013,20/05/2022,20/11/2022,ΑΤΤΙΚΗΣ,3,155.58,101.78,25.44,245
7390030808,INTERASCO,ΑΥΤΟΚΙΝΗΤΟ,ΥΡΧ8013,20/11/2022,20/05/2023,ΑΤΤΙΚΗΣ,3,81.03,53.01,13.25,245
688052,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΡΧ8013,20/05/2022,20/11/2022,ΑΤΤΙΚΗΣ,3,10,6.96,0.31,245
828635,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΡΧ8013,20/11/2022,20/05/2023,ΑΤΤΙΚΗΣ,3,10,6.96,0.31,245
283655,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΡΧ8013,20/05/2022,20/11/2022,ΑΤΤΙΚΗΣ,3,2.5,1.81,0.43,245
61264885,GROUPAMA,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΕ8399,06/03/2022,06/03/2023,ΑΤΤΙΚΗΣ,1,212.32,151.64,32.27,57
138422,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΕΕ8399,06/03/2022,06/03/2023,ΑΤΤΙΚΗΣ,1,18,12.23,1.59,57
257771,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΕΕ8399,06/03/2022,06/03/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.8,57
591537,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΕΕ8399,06/03/2022,06/03/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,57
32753486,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΕΖ1168,17/12/2022,17/06/2023,ΑΤΤΙΚΗΣ,1,90.99,62.22,6.84,905
396984,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΕΖ1168,17/12/2022,17/06/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,905
673816,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΕΖ1168,17/06/2022,17/12/2022,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,905
295401,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΕΖ1168,17/06/2022,17/12/2022,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,905
32753486,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΕΖ1168,17/06/2022,17/12/2022,ΑΤΤΙΚΗΣ,1,83.88,57.28,6.3,905
858920,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΕΖ1168,17/12/2022,17/06/2023,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,905
820594,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΙΚ766,02/11/2022,02/11/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,834
735781,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΥΚ1989,18/08/2022,18/02/2023,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,834
242065,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΥΚ1989,18/02/2022,18/08/2022,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.4,834
565651,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΝΡ0907,22/02/2022,22/08/2022,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,834
19.221702539999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΟΝΡ0907,22/08/2022,22/02/2023,ΑΤΤΙΚΗΣ,1,48.79,33.56,8.07,834
19.221702539999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΟΝΡ0907,22/02/2022,22/08/2022,ΑΤΤΙΚΗΣ,1,48.79,33.56,7.38,834
390923,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΚΚ9746,03/11/2022,03/11/2023,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,834
849182,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΒΚΚ9746,03/11/2022,03/11/2023,ΑΤΤΙΚΗΣ,0,20,13.91,0.63,834
19.222334450000002,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΖΙΚ766,02/11/2022,02/11/2023,ΑΤΤΙΚΗΣ,1,92.7,63.66,15.28,834
33323765,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΒΚΚ9746,03/11/2022,03/11/2023,ΑΤΤΙΚΗΣ,0,161.4,110.35,12.14,834
32811926,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΥΚ1989,18/08/2022,18/02/2023,ΑΤΤΙΚΗΣ,1,84.92,58.07,6.39,834
732429,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΝΡ0907,22/08/2022,22/02/2023,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,834
558871,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΥΚ1989,18/02/2022,18/08/2022,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,834
330097,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΥΚ1989,18/08/2022,18/02/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,834
32811926,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΥΚ1989,18/02/2022,18/08/2022,ΑΤΤΙΚΗΣ,1,86.08,58.86,5.89,834
331248,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΗΑΗ9455,10/07/2022,10/07/2023,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,1253
33197728,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΗΑΗ9455,10/07/2022,10/07/2023,ΑΤΤΙΚΗΣ,0,185.69,127.17,13.99,1253
737160,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΗΑΗ9455,10/07/2022,10/07/2023,ΑΤΤΙΚΗΣ,0,20,13.91,0.63,1253
31813587,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΙ1800,01/10/2022,01/01/2023,ΑΤΤΙΚΗΣ,2,125.56,86.37,9.5,102
31813587,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΙ1800,01/07/2022,01/10/2022,ΑΤΤΙΚΗΣ,2,126.31,86.88,9.56,102
271187,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΕΙ1800,01/04/2022,01/07/2022,ΑΤΤΙΚΗΣ,2,1.25,0.91,0.22,102
31813587,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΙ1800,01/01/2022,01/04/2022,ΑΤΤΙΚΗΣ,2,127.65,87.79,8.78,102
31813587,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΙ1800,01/04/2022,01/07/2022,ΑΤΤΙΚΗΣ,2,126.31,86.88,8.69,102
234589,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΕΙ1800,01/01/2022,01/04/2022,ΑΤΤΙΚΗΣ,2,1.25,0.91,0.2,102
360623,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΕΙ1800,01/10/2022,01/01/2023,ΑΤΤΙΚΗΣ,2,1.25,0.91,0.22,102
315535,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΕΙ1800,01/07/2022,01/10/2022,ΑΤΤΙΚΗΣ,2,1.25,0.91,0.22,102
819682,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΥΥ2226,26/10/2022,26/01/2023,ΑΤΤΙΚΗΣ,1,5.5,3.82,0.15,322
61142011,GROUPAMA,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΥ2226,26/10/2022,26/01/2023,ΑΤΤΙΚΗΣ,1,66.59,47.56,11.19,322
637332,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΥΥ2226,26/04/2022,26/07/2022,ΑΤΤΙΚΗΣ,1,5.5,3.82,0.15,322
123198,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΥΥ2226,26/01/2022,26/04/2022,ΑΤΤΙΚΗΣ,1,5,3.4,0.44,322
558037,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΥΥ2226,26/01/2022,26/04/2022,ΑΤΤΙΚΗΣ,1,5.5,3.82,0.15,322
192944,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΥΥ2226,26/07/2022,26/10/2022,ΑΤΤΙΚΗΣ,1,5,3.4,0.51,322
234679,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΥΥ2226,26/10/2022,26/01/2023,ΑΤΤΙΚΗΣ,1,5,3.4,0.51,322
61142011,GROUPAMA,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΥ2226,26/07/2022,26/10/2022,ΑΤΤΙΚΗΣ,1,66.59,47.56,11.19,322
61142011,GROUPAMA,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΥ2226,26/04/2022,26/07/2022,ΑΤΤΙΚΗΣ,1,65.92,47.07,11.07,322
156857,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΥΥ2226,26/04/2022,26/07/2022,ΑΤΤΙΚΗΣ,1,5,3.4,0.51,322
61142011,GROUPAMA,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΥ2226,26/01/2022,26/04/2022,ΑΤΤΙΚΗΣ,1,65.18,46.53,10.07,322
722251,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΥΥ2226,26/07/2022,26/10/2022,ΑΤΤΙΚΗΣ,1,5.5,3.82,0.15,322
666053,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΟΚ257,02/05/2022,02/05/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,1192
292474,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΟΚ257,02/05/2022,02/05/2023,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,1192
33109168,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΟΟΚ257,02/05/2022,02/05/2023,ΑΤΤΙΚΗΣ,1,112.89,77.1,8.48,1192
643337,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΥΥ615,04/04/2022,04/04/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,564
372175,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΧΥ2157,01/11/2022,01/05/2023,ΚΥΚΛΑΔΩΝ,1,2.5,1.81,0.43,564
33106808,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΧΥ2157,01/11/2022,01/05/2023,ΚΥΚΛΑΔΩΝ,1,73.81,50.38,5.54,564
419086654,UNIQUE,ΑΥΤΟΚΙΝΗΤΟ,ΟΥΥ615,04/04/2022,04/04/2023,ΑΤΤΙΚΗΣ,1,132.82,97.11,20.39,564
33076977,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΟΥΥ615,04/04/2022,04/04/2023,ΑΤΤΙΚΗΣ,1,126.57,86.44,9.51,564
282020,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΥΥ615,04/04/2022,04/04/2023,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,564
32829031,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΗ4054,20/08/2022,20/08/2023,ΑΤΤΙΚΗΣ,1,213.7,146.59,16.12,863
330086,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΗ4054,20/08/2022,20/08/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,863
33024493,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΕΕΤ4388,04/02/2022,04/02/2023,ΠΡΕΒΕΖΑΣ,2,175.42,120.47,12.05,1138
257217,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΕΕΤ4388,04/02/2022,04/02/2023,ΠΡΕΒΕΖΑΣ,2,5,3.62,0.8,1138
33166449,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΕΡ5326,16/06/2022,16/06/2023,ΑΤΤΙΚΗΣ,0,265.05,182.07,20.03,1223
317222,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΕΡ5326,16/06/2022,16/06/2023,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,1223
343595,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΚΕΒ6550,04/09/2022,04/03/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,707
32838818,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΚΕΒ6550,04/03/2022,04/09/2022,ΑΤΤΙΚΗΣ,1,117.1,80.29,8.03,707
32838818,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΚΕΒ6550,04/09/2022,04/03/2023,ΑΤΤΙΚΗΣ,1,117.85,80.81,8.89,707
256408,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΚΕΒ6550,04/03/2022,04/09/2022,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.4,707
32839266,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΖΥ1407,12/09/2022,12/03/2023,ΑΤΤΙΚΗΣ,1,122.66,84.14,9.26,707
343604,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΖΥ1407,12/09/2022,12/03/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,707
254221,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΖΥ1407,12/03/2022,12/09/2022,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.4,707
32839266,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΖΥ1407,12/03/2022,12/09/2022,ΑΤΤΙΚΗΣ,1,121.37,83.25,8.33,707
360525,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΚΡ927,05/10/2022,05/10/2023,ΠΡΕΒΕΖΑΣ,1,5,3.62,0.87,885
33039729,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΒΚΙ5582,22/02/2022,22/02/2023,ΠΡΕΒΕΖΑΣ,1,201.87,138.63,13.86,885
792950,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΒΚΡ927,05/10/2022,05/10/2023,ΠΡΕΒΕΖΑΣ,1,20,13.91,0.63,885
261372,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΚΙ5582,22/02/2022,22/02/2023,ΠΡΕΒΕΖΑΣ,1,5,3.62,0.8,885
32879444,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΒΚΡ927,05/10/2022,05/10/2023,ΠΡΕΒΕΖΑΣ,1,83.12,56.79,6.25,885
604087,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΜΤ1800,27/02/2022,27/08/2022,ΑΤΤΙΚΗΣ,2,10,6.96,0.31,1346
M20220224917-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΤ1800,27/02/2022,26/08/2022,ΑΤΤΙΚΗΣ,2,67.49,58.15,6.69,1346
33216422,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΖΟ4310,27/07/2022,27/07/2023,ΑΤΤΙΚΗΣ,0,251.93,172.86,19.01,1268
748938,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΧΖΟ4310,27/07/2022,27/07/2023,ΑΤΤΙΚΗΣ,0,20,13.91,0.63,1268
337479,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΖΟ4310,27/07/2022,27/07/2023,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,1268
7390043201,INTERASCO,ΑΥΤΟΚΙΝΗΤΟ,ΝΙΟ1781,15/07/2022,15/10/2022,ΑΤΤΙΚΗΣ,1,40.52,26.5,6.63,761
7390043201,INTERASCO,ΑΥΤΟΚΙΝΗΤΟ,ΝΙΟ1781,15/04/2022,15/07/2022,ΑΤΤΙΚΗΣ,1,80.12,52.4,12.58,761
620144,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΝΙΟ1781,15/04/2022,15/07/2022,ΑΤΤΙΚΗΣ,1,5,3.48,0.16,761
7390043201,INTERASCO,ΑΥΤΟΚΙΝΗΤΟ,ΝΙΟ1781,15/01/2022,15/04/2022,ΑΤΤΙΚΗΣ,1,79.76,52.18,12,761
713691,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΝΙΟ1781,15/07/2022,15/10/2022,ΑΤΤΙΚΗΣ,1,5,3.48,0.16,761
544095,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΝΙΟ1781,15/01/2022,15/04/2022,ΑΤΤΙΚΗΣ,1,5,3.48,0.16,761
7390043201,INTERASCO,ΑΥΤΟΚΙΝΗΤΟ,ΝΙΟ1781,15/10/2022,15/01/2023,ΑΤΤΙΚΗΣ,1,42.52,27.82,6.96,761
793751,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΝΙΟ1781,15/10/2022,15/01/2023,ΑΤΤΙΚΗΣ,1,5,3.48,0.16,761
273070,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΤΜ5613,19/04/2022,19/04/2023,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,937
32684342,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΤΜ5613,19/04/2022,19/04/2023,ΑΤΤΙΚΗΣ,2,208.68,143.38,14.34,937
259681,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΚΒΡ2697,27/11/2022,27/11/2023,ΛΕΣΒΟΥ,0,18,12.23,1.83,701
407007,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΚΒΡ2697,27/11/2022,27/11/2023,ΛΕΣΒΟΥ,0,4,2.9,0.38,701
874242,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΚΒΡ2697,27/11/2022,27/11/2023,ΛΕΣΒΟΥ,0,20,13.91,0.63,701
M20211131894-2,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΚΒΡ2697,27/11/2022,27/11/2023,ΛΕΣΒΟΥ,0,85.5,73.61,9.2,701
33036403,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΑΙΖ9120,05/03/2022,05/03/2023,ΑΤΤΙΚΗΣ,1,225,154.45,15.45,485
260864,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΑΙΖ9120,05/03/2022,05/03/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.8,485
315812,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΝΒ1722,09/07/2022,09/07/2023,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,552
32770893,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΝΒ1722,09/07/2022,09/07/2023,ΑΤΤΙΚΗΣ,2,245.07,168.34,18.52,552
252309,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΤΟ1918,27/02/2022,27/08/2022,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.4,72
61217559,GROUPAMA,ΑΥΤΟΚΙΝΗΤΟ,ΙΤΟ1918,27/02/2022,27/08/2022,ΑΤΤΙΚΗΣ,2,101.4,72.46,15.39,72
583564,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΤΟ1918,27/02/2022,27/08/2022,ΑΤΤΙΚΗΣ,2,10,6.96,0.31,72
134946,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΤΟ1918,27/02/2022,27/08/2022,ΑΤΤΙΚΗΣ,2,9,6.12,0.8,72
780365,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΝΗΥ6828,01/09/2022,01/09/2023,ΛΕΣΒΟΥ,0,20,13.91,0.63,1329
M20220836803-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΝΗΥ6828,01/09/2022,01/09/2023,ΛΕΣΒΟΥ,0,84.55,72.79,9.1,1329
353501,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΝΗΥ6828,01/09/2022,01/09/2023,ΛΕΣΒΟΥ,0,4,2.9,0.38,1329
33021322,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΜΥΕ6823,02/02/2022,02/08/2022,ΛΕΣΒΟΥ,2,59,40.28,4.03,100
252549,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΜΥΕ6823,02/02/2022,02/08/2022,ΛΕΣΒΟΥ,2,2,1.45,0.16,100
354632,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΜΥΖ5899,05/09/2022,05/09/2023,ΛΕΣΒΟΥ,0,4,2.9,0.38,83
M20220930404-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΜΥΖ5899,05/09/2022,05/09/2023,ΛΕΣΒΟΥ,0,83.6,71.95,8.99,83
218787,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΜΥΖ5899,05/09/2022,05/09/2023,ΛΕΣΒΟΥ,0,18,12.23,1.83,83
313631,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΧΚ665,12/06/2022,12/06/2023,ΛΕΣΒΟΥ,1,4,2.9,0.38,1222
705126,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΧΚ665,12/06/2022,12/06/2023,ΛΕΣΒΟΥ,1,20,13.91,0.63,1222
33163126,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΟΧΚ665,12/06/2022,12/06/2023,ΛΕΣΒΟΥ,1,74.8,51.11,5.62,1222
406994,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΙΖ5284,26/11/2022,26/05/2023,ΛΕΣΒΟΥ,0,2,1.45,0.19,1314
33351709,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΙΖ5284,26/11/2022,26/05/2023,ΛΕΣΒΟΥ,0,67.06,45.87,5.05,1314
702665,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΜΥΕ5436,12/07/2022,11/07/2023,ΛΕΣΒΟΥ,2,19.94,13.87,0.62,591
185536,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΜΥΕ5436,12/07/2022,11/07/2023,ΛΕΣΒΟΥ,2,17.95,12.2,1.83,591
M20210723009-2,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΜΥΕ5436,12/07/2022,11/07/2023,ΛΕΣΒΟΥ,2,94.49,81.39,10.17,591
33281246,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΗΤ9153,22/09/2022,22/09/2023,ΗΛΕΙΑΣ,0,223.2,153.18,16.85,683
229363,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΗΤ9153,22/09/2022,22/09/2023,ΗΛΕΙΑΣ,0,28,19.02,2.85,683
368277,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΗΤ9153,22/09/2022,22/09/2023,ΗΛΕΙΑΣ,0,4,2.9,0.38,683
877215,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΤΖ8406,06/12/2022,06/12/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,220
408408,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΤΖ8406,06/12/2022,06/12/2023,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,220
33343202,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΤΖ8406,06/12/2022,06/12/2023,ΑΤΤΙΚΗΣ,1,233.86,160.25,17.63,220
419247359,UNIQUE,ΑΥΤΟΚΙΝΗΤΟ,ΧΤΡ494,30/06/2022,30/06/2023,ΑΤΤΙΚΗΣ,0,61.39,49.4,3.46,1340
32476920,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΤΗ1476,21/04/2022,21/10/2022,ΑΤΤΙΚΗΣ,1,167.91,115.22,11.52,188
32476920,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΤΗ1476,21/10/2022,21/04/2023,ΑΤΤΙΚΗΣ,1,167.27,114.79,12.63,188
361220,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΤΗ1476,21/10/2022,21/04/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,188
273877,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΤΗ1476,21/04/2022,21/10/2022,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,188
63805311,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΡ4222,25/08/2022,24/11/2022,ΑΤΤΙΚΗΣ,0,0.36,0.26,0.07,1105
63805311,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΡ4222,24/11/2022,24/02/2023,ΑΤΤΙΚΗΣ,0,62.29,44.52,11.02,1105
215981,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΥΡ4222,24/08/2022,24/11/2022,ΑΤΤΙΚΗΣ,1,4.5,3.05,0.46,1105
