N_Policy,Company,Category,Char,Started,Expired,District,Gender,Gross,Net,Commissions,id
928328,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΚΤ4873,21/06/2023,21/12/2023,ΑΤΤΙΚΗΣ,2,11,7.66,0.31,1326
32674519,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΖ9856,30/04/2023,30/04/2024,ΑΤΤΙΚΗΣ,2,217.86,149.5,16.45,741
474630,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΗΖ9856,30/04/2023,30/04/2024,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,741
32515099,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΕΟ5230,28/05/2023,28/11/2023,ΑΤΤΙΚΗΣ,1,117.33,80.57,8.86,251
32515099,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΕΟ5230,28/11/2023,28/05/2024,ΑΤΤΙΚΗΣ,1,121.78,83.62,9.2,251
495192,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΕΟ5230,28/05/2023,28/11/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,251
634684,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΕΟ5230,28/11/2023,28/05/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,251
681882,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΚΗ8128,04/12/2023,04/06/2024,ΑΤΤΙΚΗΣ,1,2,1.45,0.19,1310
965864,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΗ8128,04/12/2023,04/06/2024,ΑΤΤΙΚΗΣ,1,12,8.34,2.17,1310
33781209,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΗ8128,04/12/2023,04/06/2024,ΑΤΤΙΚΗΣ,1,119.27,81.63,8.98,1310
458685,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΧ2176,01/03/2023,01/03/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,400
33036423,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΧ2176,01/03/2023,01/03/2024,ΑΤΤΙΚΗΣ,1,238.84,164,18.04,400
32606447,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΝ7172,08/02/2023,08/02/2024,ΑΤΤΙΚΗΣ,1,299.81,205.88,22.65,228
960381,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΜΚ1923,07/12/2023,07/06/2024,ΑΤΤΙΚΗΣ,1,12,8.34,2.17,228
441236,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΝ7172,08/02/2023,08/02/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,228
655420,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΜΚ1923,07/12/2023,07/06/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,228
928231,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΜΚ1923,07/06/2023,07/12/2023,ΑΤΤΙΚΗΣ,1,11,7.66,0.31,228
33343501,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΜΚ1923,07/06/2023,07/12/2023,ΑΤΤΙΚΗΣ,1,92.87,63.58,6.99,228
519883,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΜΚ1923,07/06/2023,07/12/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,228
33343501,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΜΚ1923,07/12/2023,07/06/2024,ΑΤΤΙΚΗΣ,1,90.99,62.28,6.85,228
916139,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΡΡ2089,07/04/2023,07/04/2024,ΑΡΤΑΣ,1,22,15.3,0.61,92
473970,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΡΡ2089,07/04/2023,07/04/2024,ΑΡΤΑΣ,1,5,3.62,0.87,92
33276123,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΡ2089,07/04/2023,07/04/2024,ΑΡΤΑΣ,1,178.5,122.38,13.46,92
496127,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΚΧ8495,23/05/2023,23/11/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,149
32265292,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΚΧ8495,23/11/2023,23/05/2024,ΑΤΤΙΚΗΣ,1,151.07,103.7,11.41,149
637676,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΚΧ8495,23/11/2023,23/05/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,149
32265292,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΚΧ8495,23/05/2023,23/11/2023,ΑΤΤΙΚΗΣ,1,154.65,106.14,11.68,149
33361609,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΖ4120,13/12/2023,13/12/2024,ΑΤΤΙΚΗΣ,1,199,136.25,14.99,981
656649,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΗΖ4120,13/12/2023,13/12/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,981
960473,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΗΖ4120,13/12/2023,13/12/2024,ΑΤΤΙΚΗΣ,1,24,16.7,4.34,981
937817,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΕΒΜ2518,14/06/2023,14/12/2023,ΑΤΤΙΚΗΣ,0,11,7.66,0.31,1510
552698,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΕΒΜ2518,14/06/2023,14/12/2023,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,1510
33604054,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΕΒΜ2518,14/06/2023,14/12/2023,ΑΤΤΙΚΗΣ,0,142.52,97.66,10.74,1510
33604054,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΕΒΜ2518,14/12/2023,14/12/2024,ΑΤΤΙΚΗΣ,1,246.78,169.12,18.6,1510
658137,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΕΒΜ2518,14/12/2023,14/12/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,1510
960569,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΕΒΜ2518,14/12/2023,14/12/2024,ΑΤΤΙΚΗΣ,1,24,16.7,4.34,1510
M20230767604-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΟΜΒ767,30/07/2023,30/01/2024,ΑΤΤΙΚΗΣ,0,38.69,33.32,4.17,1622
582917,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΜΒ767,30/07/2023,30/01/2024,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,1622
943701,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΜΒ767,30/07/2023,30/01/2024,ΑΤΤΙΚΗΣ,0,11,7.66,0.31,1622
M20230662259-2,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΤ5506,26/12/2023,26/06/2024,ΑΤΤΙΚΗΣ,2,165,142,17.76,655
16115,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΗΤ5506,26/12/2023,26/06/2024,ΑΤΤΙΚΗΣ,2,10,6.8,1.02,655
559017,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΗΤ5506,25/06/2023,25/12/2023,ΑΤΤΙΚΗΣ,2,2,1.45,0.19,655
964632,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΗΤ5506,26/12/2023,26/06/2024,ΑΤΤΙΚΗΣ,2,12,8.34,2.17,655
939082,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΗΤ5506,25/06/2023,25/12/2023,ΑΤΤΙΚΗΣ,2,11,7.66,0.31,655
674645,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΗΤ5506,26/12/2023,26/06/2024,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,655
M20230662259-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΤ5506,25/06/2023,25/12/2023,ΑΤΤΙΚΗΣ,2,78.57,67.61,8.45,655
373157,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΗΤ5506,25/06/2023,25/12/2023,ΑΤΤΙΚΗΣ,2,9,6.12,0.92,655
7390053450,INTERASCO,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΤ5506,25/06/2023,25/12/2023,ΑΤΤΙΚΗΣ,2,91.18,59.62,14.91,655
33702783,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΗΙ4240,13/09/2023,13/03/2024,ΕΥΒΟΙΑΣ,0,66.44,45.36,4.99,1541
952941,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΗΙ4240,13/09/2023,13/03/2024,ΕΥΒΟΙΑΣ,0,12,8.34,2.17,1541
32584039,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΑΤΗ1492,19/01/2023,19/01/2024,ΑΡΤΑΣ,2,177.32,121.71,13.39,671
416099,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΑΤΗ1492,19/01/2023,19/01/2024,ΑΡΤΑΣ,2,5,3.62,0.87,671
33024447,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΒ9050,11/02/2023,11/02/2024,ΑΤΤΙΚΗΣ,2,207.39,142.39,15.66,1141
441095,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΕΒ9050,11/02/2023,11/02/2024,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,1141
M20220932613-3,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΟΤΒ273,16/09/2023,18/03/2024,ΑΤΤΙΚΗΣ,1,44.69,38.46,4.81,656
M20211232329-3,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΙ9540,22/12/2023,20/12/2024,ΑΤΤΙΚΗΣ,1,226.7,194.39,24.3,656
464971,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΤΒ273,15/03/2023,15/09/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,656
M20220932613-2,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΟΤΒ273,15/03/2023,15/09/2023,ΑΤΤΙΚΗΣ,1,41.38,35.65,4.46,656
15580,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΒΙ9540,22/12/2023,20/12/2024,ΑΤΤΙΚΗΣ,1,19.89,13.52,2.03,656
948646,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΤΒ273,16/09/2023,18/03/2024,ΑΤΤΙΚΗΣ,1,12.13,8.44,2.19,656
964359,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΒΙ9540,22/12/2023,20/12/2024,ΑΤΤΙΚΗΣ,1,23.87,16.61,4.32,656
914786,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΤΒ273,15/03/2023,15/09/2023,ΑΤΤΙΚΗΣ,1,11,7.66,0.31,656
602585,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΤΒ273,16/09/2023,18/03/2024,ΑΤΤΙΚΗΣ,1,2.53,1.83,0.44,656
604727,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΜΟ633,30/08/2023,30/08/2024,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,1182
HGR2023058601177359-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΧΜΟ633,30/08/2023,30/08/2024,ΑΤΤΙΚΗΣ,0,89,76.65,9.58,1182
472629,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΗΑΡ5473,27/04/2023,27/04/2024,ΗΛΕΙΑΣ,1,5,3.62,0.87,1182
33094361,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΗΑΡ5473,27/04/2023,27/04/2024,ΗΛΕΙΑΣ,1,256.83,176.32,19.4,1182
949370,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΧΜΟ633,30/08/2023,30/08/2024,ΑΤΤΙΚΗΣ,0,24,16.7,4.34,1182
681506,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΑΤΖ924,03/12/2023,03/12/2024,ΑΡΤΑΣ,0,4,2.9,0.38,1657
965787,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΑΤΖ924,03/12/2023,03/12/2024,ΑΡΤΑΣ,0,24,16.7,4.34,1657
HGR2023154780241188-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΑΤΖ924,03/12/2023,03/12/2024,ΑΡΤΑΣ,0,37.81,32.55,4.07,1657
960489,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΜΤ5569,23/12/2023,23/12/2024,ΑΤΤΙΚΗΣ,1,24,16.7,4.34,284
486601,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΜΒ6574,27/03/2023,27/03/2024,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,284
920619,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΜΒ6574,27/03/2023,27/03/2024,ΑΤΤΙΚΗΣ,1,22,15.3,0.61,284
33363099,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΤ5569,23/12/2023,23/12/2024,ΑΤΤΙΚΗΣ,1,158.25,108.2,11.9,284
33499622,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΜΒ6574,27/03/2023,27/03/2024,ΑΤΤΙΚΗΣ,1,165.64,113.26,12.46,284
656858,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΜΤ5569,23/12/2023,23/12/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,284
32926933,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΧ3429,24/11/2023,24/05/2024,ΑΤΤΙΚΗΣ,2,144.36,99.05,10.9,909
498117,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΡΧ3429,24/05/2023,24/11/2023,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,909
32926933,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΧ3429,24/05/2023,24/11/2023,ΑΤΤΙΚΗΣ,2,141.65,97.18,10.69,909
637639,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΡΧ3429,24/11/2023,24/05/2024,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,909
33429752,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΧ4698,23/01/2023,23/01/2024,ΑΤΤΙΚΗΣ,1,154.2,105.28,11.58,1448
447613,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΧ4698,23/01/2023,23/01/2024,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,1448
909641,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΥΧ4698,23/01/2023,23/01/2024,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,1448
574477,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΚ1861,12/07/2023,12/07/2024,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,1617
61476123,myZen by Groupama,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΚ1861,12/07/2023,12/07/2024,ΑΤΤΙΚΗΣ,0,201.51,144.23,7.21,1617
942374,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΒΚ1861,12/07/2023,12/07/2024,ΑΤΤΙΚΗΣ,0,22,15.3,0.61,1617
950191,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΝΟ6176,18/10/2023,18/04/2024,ΑΤΤΙΚΗΣ,2,12,8.34,2.17,1184
610793,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΝΟ6176,18/10/2023,18/04/2024,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,1184
915900,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΝΟ6176,18/04/2023,18/10/2023,ΑΤΤΙΚΗΣ,2,11,7.66,0.31,1184
33304956,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΝΟ6176,18/10/2023,18/04/2024,ΑΤΤΙΚΗΣ,2,112.81,77.23,8.5,1184
33304956,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΝΟ6176,18/04/2023,18/10/2023,ΑΤΤΙΚΗΣ,2,116.54,79.8,8.78,1184
471084,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΝΟ6176,18/04/2023,18/10/2023,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,1184
32672564,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΝΡ5651,24/04/2023,24/10/2023,ΑΤΤΙΚΗΣ,1,128.87,88.49,9.73,425
32672564,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΝΡ5651,24/10/2023,24/04/2024,ΑΤΤΙΚΗΣ,1,130.89,89.87,9.89,425
955389,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΧΤΧ585,16/11/2023,16/05/2024,ΑΤΤΙΚΗΣ,1,12,8.34,2.17,367
33111843,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΤΧ585,16/11/2023,16/05/2024,ΑΤΤΙΚΗΣ,1,63.35,43.25,4.76,367
922326,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΧΤΧ585,16/05/2023,16/11/2023,ΑΤΤΙΚΗΣ,1,11,7.66,0.31,367
495878,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΤΧ585,16/05/2023,16/11/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,367
33111843,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΤΧ585,16/05/2023,16/11/2023,ΑΤΤΙΚΗΣ,1,63.1,43.09,4.74,367
631596,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΤΧ585,16/11/2023,16/05/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,367
415825,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΡΥ3293,27/09/2023,27/09/2024,ΑΤΤΙΚΗΣ,2,20,13.59,2.04,725
952544,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΡΥ3293,27/09/2023,27/09/2024,ΑΤΤΙΚΗΣ,2,24,16.7,4.34,725
HGR2023268312354542-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΡΥ3293,27/09/2023,27/09/2024,ΑΤΤΙΚΗΣ,2,129.01,110.93,13.87,725
617395,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΡΥ3293,27/09/2023,27/09/2024,ΑΤΤΙΚΗΣ,2,4,2.9,0.38,725
32869111,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΚΡΒ9729,03/10/2023,03/10/2024,ΑΤΤΙΚΗΣ,2,148.83,101.76,11.19,557
950264,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΚΡΒ9729,03/10/2023,03/10/2024,ΑΤΤΙΚΗΣ,2,24,16.7,4.34,557
459201,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΜΑ1891,14/03/2023,14/03/2024,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,1157
33045913,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΑ1891,14/03/2023,14/03/2024,ΑΤΤΙΚΗΣ,2,140.71,96.23,10.59,1157
913029,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΜΑ1891,14/03/2023,14/03/2024,ΑΤΤΙΚΗΣ,2,22,15.3,0.61,1157
950156,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΜΙ1105,06/10/2023,06/10/2024,ΑΤΤΙΚΗΣ,1,24,16.7,4.34,964
33291875,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΜΙ1105,06/04/2023,06/10/2023,ΑΤΤΙΚΗΣ,1,97.52,66.77,7.34,964
471805,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΜΙ1105,06/04/2023,06/10/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,964
610473,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΜΙ1105,06/10/2023,06/10/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,964
915952,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΜΙ1105,06/04/2023,06/10/2023,ΑΤΤΙΚΗΣ,1,11,7.66,0.31,964
33291875,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΜΙ1105,06/10/2023,06/10/2024,ΑΤΤΙΚΗΣ,1,166.43,113.98,12.54,964
414695,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΥΡ2653,19/01/2023,19/07/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1128
33004590,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΥΡ2653,19/07/2023,19/01/2024,ΑΤΤΙΚΗΣ,1,89.6,61.24,6.74,1128
886990,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΥΡ2653,19/01/2023,19/07/2023,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,1128
933879,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΥΡ2653,19/07/2023,19/01/2024,ΑΤΤΙΚΗΣ,1,12,8.34,0.29,1128
33004590,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΥΡ2653,19/01/2023,19/07/2023,ΑΤΤΙΚΗΣ,1,84.86,57.99,6.38,1128
540142,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΥΡ2653,19/07/2023,19/01/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1128
33080317,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΟ7911,04/04/2023,04/04/2024,ΚΥΚΛΑΔΩΝ,2,186.11,127.84,14.06,1169
472895,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΟ7911,04/04/2023,04/04/2024,ΚΥΚΛΑΔΩΝ,2,5,3.62,0.87,1169
33165310,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΕΗ2336,22/06/2023,22/06/2024,ΑΤΤΙΚΗΣ,1,253.33,173.97,19.14,1228
520219,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΕΗ2336,22/06/2023,22/06/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,1228
33284728,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΥ5352,27/09/2023,27/03/2024,ΑΤΤΙΚΗΣ,2,81.58,55.86,6.14,74
458251,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΥ5352,27/03/2023,27/09/2023,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,74
33284728,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΥ5352,27/03/2023,27/09/2023,ΑΤΤΙΚΗΣ,2,83.74,57.34,6.31,74
M20230460964-2,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΝ0162,24/10/2023,24/04/2024,ΑΤΤΙΚΗΣ,2,120.6,103.94,45.49,74
588821,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΥ5352,27/09/2023,27/03/2024,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,74
5215211,Apeiron Insurance Project,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΝ0162,23/01/2023,23/04/2023,ΑΤΤΙΚΗΣ,2,36.14,26.24,2.36,74
M20230460964-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΝ0162,23/04/2023,23/10/2023,ΑΤΤΙΚΗΣ,2,57.43,49.46,6.18,74
944971,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΥΥ5352,27/09/2023,27/03/2024,ΑΤΤΙΚΗΣ,2,12,8.34,2.17,74
5215211,Apeiron Insurance Project,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΝ0162,23/04/2023,23/07/2023,ΑΤΤΙΚΗΣ,2,37.27,26.88,2.42,74
912947,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΥΥ5352,27/03/2023,27/09/2023,ΑΤΤΙΚΗΣ,2,11,7.66,0.31,74
33032483,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΒ2379,18/02/2023,18/08/2023,ΑΤΤΙΚΗΣ,1,75.88,51.79,5.7,724
920947,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΧΤΡ605,25/03/2023,25/03/2024,ΑΤΤΙΚΗΣ,1,22,15.3,0.61,724
440766,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΕΒ2379,18/02/2023,18/08/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,724
905466,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΕΒ2379,18/02/2023,18/08/2023,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,724
M20230354406-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΧΤΡ605,25/03/2023,25/03/2024,ΑΤΤΙΚΗΣ,1,114.05,98.24,12.28,724
487987,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΤΡ605,25/03/2023,25/03/2024,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,724
