N_Policy,Company,Category,Char,Started,Expired,District,Gross,Net,Commissions,id
11441611,GENERALI,ΖΩΗΣ,NA,03/05/2024,03/06/2024,ΑΤΤΙΚΗ,146.43,116.83,30.02,440
11441611,GENERALI,ΖΩΗΣ,NA,03/04/2024,03/05/2024,ΑΤΤΙΚΗ,146.43,116.83,30.02,440
33493878,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΡΒ679,13/03/2024,13/06/2024,ΑΤΤΙΚΗ,125.04,86.04,20.65,1461
11753573,GENERALI,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΖΜ1881,30/01/2024,30/01/2025,ΑΤΤΙΚΗ,63.45,43.33,8.67,1461
13127821,GENERALI,ΖΩΗΣ,NA,13/05/2024,13/06/2024,ΑΤΤΙΚΗ,90.29,43.93,9.21,1461
13127821,GENERALI,ΖΩΗΣ,NA,13/06/2024,13/07/2024,ΑΤΤΙΚΗ,55.56,43.93,9.21,1461
33493878,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΡΒ679,13/06/2024,13/09/2024,ΑΤΤΙΚΗ,125.04,86.04,20.65,1461
Γ20743,ΣΥΝΕΤΑΙΡΙΣΤΙΚΗ,ΠΥΡΟΣ,NA,29/05/2024,29/11/2024,ΑΤΤΙΚΗ,80.91,61,18.15,1461
19.229485499999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΖΜ1881,03/04/2024,03/07/2024,ΑΤΤΙΚΗ,21.6,14.83,3.18,1461
11401443,GENERALI,ΖΩΗΣ,NA,07/02/2024,07/03/2024,ΑΤΤΙΚΗ,81.33,65.46,16.82,1153
11401443,GENERALI,ΖΩΗΣ,NA,07/05/2024,07/06/2024,ΑΤΤΙΚΗ,81.33,65.46,16.82,1153
11401443,GENERALI,ΖΩΗΣ,NA,07/04/2024,07/05/2024,ΑΤΤΙΚΗ,81.33,65.46,16.82,1153
11401443,GENERALI,ΖΩΗΣ,NA,07/01/2024,07/02/2024,ΑΤΤΙΚΗ,81.33,65.46,16.82,1153
11401443,GENERALI,ΖΩΗΣ,NA,31/03/2024,07/07/2024,ΑΤΤΙΚΗ,58.82,46.5,11.98,1153
33459616,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΠΥΡΟΣ,NA,06/02/2024,06/08/2024,ΑΤΤΙΚΗ,219.38,158.55,50.75,1153
11401443,GENERALI,ΖΩΗΣ,NA,07/03/2024,07/04/2024,ΑΤΤΙΚΗ,81.33,65.46,16.82,1153
11401443,GENERALI,ΖΩΗΣ,NA,07/06/2024,07/07/2024,ΑΤΤΙΚΗ,81.33,65.46,16.82,1153
11419606,GENERALI,ΖΩΗΣ,NA,12/03/2024,12/04/2024,ΑΤΤΙΚΗ,108.48,86.31,21.98,938
11419606,GENERALI,ΖΩΗΣ,NA,12/02/2024,12/03/2024,ΑΤΤΙΚΗ,108.48,86.31,21.98,938
11419606,GENERALI,ΖΩΗΣ,NA,12/06/2024,12/07/2024,ΑΤΤΙΚΗ,108.48,86.31,21.98,938
11419606,GENERALI,ΖΩΗΣ,NA,12/04/2024,12/05/2024,ΑΤΤΙΚΗ,108.48,86.31,21.98,938
11419606,GENERALI,ΖΩΗΣ,NA,12/05/2024,12/06/2024,ΑΤΤΙΚΗ,108.48,86.31,21.98,938
11419606,GENERALI,ΖΩΗΣ,NA,12/01/2024,12/02/2024,ΑΤΤΙΚΗ,108.48,86.31,21.98,938
19.228807870000001,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΜΤ729,15/01/2024,15/04/2024,ΑΤΤΙΚΗ,29.63,20.37,4.4,1414
61085983,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΚΑ7608,14/01/2024,14/07/2024,ΑΤΤΙΚΗ,162.88,116.52,25.36,2180
02082409965,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΡΜ3324,26/03/2024,26/09/2024,ΑΤΤΙΚΗ,157,110.78,22.81,2554
19016226128,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΡΜ3324,26/03/2024,26/09/2024,ΑΤΤΙΚΗ,183,123.68,27.18,2554
4920,ΣΥΝΕΤΑΙΡΙΣΤΙΚΗ,ΖΩΗΣ,NA,12/03/2024,12/06/2024,ΑΤΤΙΚΗ,147.47,125.78,30.08,560
4920,ΣΥΝΕΤΑΙΡΙΣΤΙΚΗ,ΖΩΗΣ,NA,12/06/2024,12/09/2024,ΑΤΤΙΚΗ,147.47,125.78,30.08,560
12599463,GENERALI,ΖΩΗΣ,NA,01/04/2024,01/05/2024,ΑΤΤΙΚΗ,67.25,53.36,14.65,560
12599463,GENERALI,ΖΩΗΣ,NA,01/01/2024,01/02/2024,ΑΤΤΙΚΗ,67.25,53.36,14.65,560
12599463,GENERALI,ΖΩΗΣ,NA,01/05/2024,01/06/2024,ΑΤΤΙΚΗ,67.25,53.36,14.65,560
12599463,GENERALI,ΖΩΗΣ,NA,01/03/2024,01/04/2024,ΑΤΤΙΚΗ,67.25,53.36,14.65,560
12599463,GENERALI,ΖΩΗΣ,NA,01/06/2024,01/07/2024,ΑΤΤΙΚΗ,67.25,53.36,14.65,560
12599463,GENERALI,ΖΩΗΣ,NA,01/02/2024,01/03/2024,ΑΤΤΙΚΗ,67.25,53.36,14.65,560
2602095,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΗΟ4993,10/02/2024,10/05/2024,ΛΕΣΒΟΥ,64,43.46,8.64,1246
2602095,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΗΟ4993,10/05/2024,10/08/2024,ΛΕΣΒΟΥ,57,37.88,7.41,1246
P0132263871,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΤΤ2847,19/04/2024,19/04/2025,ΛΕΣΒΟΥ,98.39,72.37,15.75,442
19016489735,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΝ0466,07/06/2024,07/12/2024,ΛΕΣΒΟΥ,36,23.92,5.25,1214
01029552,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΝ0466,04/06/2024,04/12/2024,ΛΕΣΒΟΥ,43.71,28.72,5.74,1214
33009543,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΣΤΙΚΗΣ ΕΥΘΥΝΗΣ,NA,25/01/2024,25/01/2025,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,222.36,166.69,40.01,2492
33046170,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΟΒ6941,07/06/2024,07/06/2025,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,245.39,168.7,40.48,2492
33046170,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΟΒ6941,07/03/2024,07/06/2024,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,78.98,54.28,13.02,2492
11903674,GENERALI,ΖΩΗΣ,NA,25/02/2024,25/03/2024,ΑΤΤΙΚΗ,33.49,27.05,7.28,2608
11903674,GENERALI,ΖΩΗΣ,NA,25/03/2024,25/04/2024,ΑΤΤΙΚΗ,33.49,27.05,7.28,2608
11903674,GENERALI,ΖΩΗΣ,NA,25/04/2024,25/05/2024,ΑΤΤΙΚΗ,33.49,27.05,7.28,2608
11903674,GENERALI,ΖΩΗΣ,NA,25/01/2024,25/02/2024,ΑΤΤΙΚΗ,33.49,27.05,7.28,2608
11903674,GENERALI,ΖΩΗΣ,NA,25/06/2024,25/07/2024,ΑΤΤΙΚΗ,36.95,29.81,8.06,2608
11903674,GENERALI,ΖΩΗΣ,NA,25/05/2024,25/06/2024,ΑΤΤΙΚΗ,36.95,29.81,8.06,2608
12148463,GENERALI,ΟΜΑΔΙΚΟ AFFINITY,NA,01/03/2024,01/09/2024,ΑΤΤΙΚΗ,64.81,56.65,7.22,1041
19.227201269999998,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΥΤ2920,11/01/2024,11/04/2024,ΑΤΤΙΚΗ,64.44,44.34,9.65,1041
6202485,GROUPAMA,ΖΩΗΣ,NA,13/06/2024,13/09/2024,ΑΤΤΙΚΗ,183.13,155.74,39.97,1041
6202485,GROUPAMA,ΖΩΗΣ,NA,13/03/2024,13/06/2024,ΑΤΤΙΚΗ,183.13,155.74,39.97,1041
19.225883679999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΚΟ991,15/02/2024,15/02/2025,ΑΤΤΙΚΗ,94.82,65.1,14,2391
61514494,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΖΗ4077,05/01/2024,05/01/2025,ΑΤΤΙΚΗ,254.51,181.95,41.3,2650
7370004074,INTERASCO,ΠΥΡΟΣ,NA,14/01/2024,14/07/2024,ΑΤΤΙΚΗ,83.08,55.51,17.73,414
7370004074,INTERASCO,ΠΥΡΟΣ,NA,14/01/2024,14/01/2025,ΑΤΤΙΚΗ,84.17,56.19,17.98,414
64336662,ΕΘΝΙΚΗ Ασφαλιστική,ΑΥΤΟΚΙΝΗΤΩΝ,ΗΒΗ0064,19/05/2024,19/05/2025,ΕΥΒΟΙΑΣ,73.85,53.22,12.1,2658
15695141,ΕΘΝΙΚΗ Ασφαλιστική,ΖΩΗΣ,NA,16/06/2024,16/07/2024,NA,56.38,49.03,0.17,2612
15695141,ΕΘΝΙΚΗ Ασφαλιστική,ΖΩΗΣ,NA,16/04/2024,16/05/2024,NA,56.38,49.03,0.17,2612
15695141,ΕΘΝΙΚΗ Ασφαλιστική,ΖΩΗΣ,NA,16/05/2024,16/06/2024,NA,56.38,49.03,0.17,2612
15695141,ΕΘΝΙΚΗ Ασφαλιστική,ΖΩΗΣ,NA,16/03/2024,16/04/2024,NA,56.38,49.03,0.17,2612
12106436,GENERALI,ΖΩΗΣ,NA,11/06/2024,11/07/2024,ΑΤΤΙΚΗ,40.5,32.02,5.75,2451
12106436,GENERALI,ΖΩΗΣ,NA,11/01/2024,11/02/2024,ΑΤΤΙΚΗ,37.36,29.54,5.6,2451
12106436,GENERALI,ΖΩΗΣ,NA,11/04/2024,11/05/2024,ΑΤΤΙΚΗ,40.5,32.02,5.75,2451
12106436,GENERALI,ΖΩΗΣ,NA,11/03/2024,11/04/2024,ΑΤΤΙΚΗ,40.5,32.02,5.75,2451
12106436,GENERALI,ΖΩΗΣ,NA,11/02/2024,11/03/2024,ΑΤΤΙΚΗ,37.36,29.54,5.53,2451
12106436,GENERALI,ΖΩΗΣ,NA,11/05/2024,11/06/2024,ΑΤΤΙΚΗ,40.5,32.02,5.75,2451
104212204,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΥΗ8538,28/04/2024,28/04/2025,ΑΤΤΙΚΗ,461.39,317.04,66.3,123
11515826,GENERALI,ΖΩΗΣ,NA,21/03/2024,21/09/2024,ΑΤΤΙΚΗ,319.2,255.79,63.61,1279
P0132186808,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΝΟ182,19/06/2024,19/12/2024,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,160,117.65,25.81,302
1000920350,Eurolife FFH,ΖΩΗΣ,NA,27/02/2024,27/03/2024,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,50,49.75,1.99,302
1000920350,Eurolife FFH,ΖΩΗΣ,NA,27/06/2024,27/07/2024,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,50,49.75,1.99,302
1000920350,Eurolife FFH,ΖΩΗΣ,NA,27/05/2024,27/06/2024,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,50,49.75,1.99,302
1000920350,Eurolife FFH,ΖΩΗΣ,NA,27/01/2024,27/02/2024,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,50,49.75,1.99,302
1000920350,Eurolife FFH,ΖΩΗΣ,NA,27/04/2024,27/05/2024,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,50,49.75,1.99,302
1000920350,Eurolife FFH,ΖΩΗΣ,NA,27/03/2024,27/04/2024,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,50,49.75,1.99,302
9924000003,ARAG,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΒΚΡ7425,13/01/2024,13/01/2025,ΑΤΤΙΚΗ,12.01,8.7,2.26,2664
P0132240494,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΚΡ7425,12/01/2024,12/07/2024,ΑΤΤΙΚΗ,337.62,253.21,55.71,2664
6197430,GROUPAMA,ΖΩΗΣ,NA,15/02/2024,15/05/2024,ΑΤΤΙΚΗ,179.4,152.57,39.14,2584
6197430,GROUPAMA,ΖΩΗΣ,NA,15/05/2024,15/08/2024,ΑΤΤΙΚΗ,179.4,152.57,39.14,2584
11526996,GENERALI,ΖΩΗΣ,NA,18/03/2024,18/04/2024,ΑΤΤΙΚΗ,78.64,62.72,15.85,1937
11526996,GENERALI,ΖΩΗΣ,NA,18/05/2024,18/06/2024,ΑΤΤΙΚΗ,86.42,68.89,17.43,1937
11526996,GENERALI,ΖΩΗΣ,NA,18/02/2024,18/03/2024,ΑΤΤΙΚΗ,78.64,62.72,15.85,1937
11526996,GENERALI,ΖΩΗΣ,NA,18/04/2024,18/05/2024,ΑΤΤΙΚΗ,86.42,68.89,17.43,1937
11526996,GENERALI,ΖΩΗΣ,NA,18/01/2024,18/02/2024,ΑΤΤΙΚΗ,78.64,62.72,15.85,1937
11526996,GENERALI,ΖΩΗΣ,NA,18/06/2024,18/07/2024,ΑΤΤΙΚΗ,86.42,68.89,17.43,1937
19015866208,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΚΡΗ2777,20/04/2024,20/10/2024,ΑΤΤΙΚΗ,147,99.58,21.92,2346
02082480941,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΚΡΗ2777,20/04/2024,20/10/2024,ΑΤΤΙΚΗ,127,88.85,18.02,2346
61331454,GROUPAMA,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΜ2858,01/06/2024,01/12/2024,ΑΤΤΙΚΗ,124.68,89.22,18.79,215
11380184,GENERALI,ΖΩΗΣ,NA,25/06/2024,25/07/2024,ΑΤΤΙΚΗ,82.45,65.74,16.63,148
11380184,GENERALI,ΖΩΗΣ,NA,25/02/2024,25/03/2024,ΑΤΤΙΚΗ,71.73,57.24,14.44,148
70167887,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΟΙΡ0692,27/04/2024,27/04/2025,ΑΤΤΙΚΗ,36,26.08,6.52,148
19014035735,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΙΡ0692,27/04/2024,27/04/2025,ΑΤΤΙΚΗ,141,95.72,21.06,148
11380184,GENERALI,ΖΩΗΣ,NA,25/01/2024,25/02/2024,ΑΤΤΙΚΗ,71.73,57.24,14.44,148
02082481415,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΙΡ0692,27/04/2024,27/04/2025,ΑΤΤΙΚΗ,147,100.53,19.01,148
11380184,GENERALI,ΖΩΗΣ,NA,25/03/2024,25/04/2024,ΑΤΤΙΚΗ,71.73,57.24,14.44,148
11380184,GENERALI,ΖΩΗΣ,NA,25/05/2024,25/06/2024,ΑΤΤΙΚΗ,82.45,65.74,16.63,148
11380184,GENERALI,ΖΩΗΣ,NA,25/04/2024,25/05/2024,ΑΤΤΙΚΗ,71.73,57.24,14.44,148
1968513,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΕΜΖ8075,30/04/2024,30/10/2024,ΛΕΣΒΟΥ,82,53.62,10.16,2629
19016064057,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΤΟ0788,10/05/2024,10/05/2025,ΤΡΙΚΑΛΩΝ,85,57.47,12.65,1464
02082173880,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΟΧ1615,14/01/2024,14/07/2024,ΑΤΤΙΚΗ,207,146.5,30.71,1865
19013121494,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΟΧ1615,14/01/2024,14/07/2024,ΑΤΤΙΚΗ,232,158.59,34.89,1865
9921002331,ARAG,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΙΟΥ2439,27/05/2024,27/11/2024,ΑΤΤΙΚΗ,6,4.35,1.13,528
6201067,GROUPAMA,ΖΩΗΣ,NA,21/03/2024,21/09/2024,ΑΤΤΙΚΗ,292.18,251.07,65.28,2590
02082893569,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΤΝ823,10/06/2024,10/12/2024,ΛΕΣΒΟΥ,41,28.12,6.16,314
02082270243,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΒΖ0163,28/02/2024,28/02/2025,ΚΕΡΚΥΡΑΣ,56,38.63,8.47,1698
19015973448,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΒΖ0163,28/02/2024,28/02/2025,ΚΕΡΚΥΡΑΣ,59,39.89,8.79,1698
NA,ΥΔΡΟΓΕΙΟΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΑΧ5957,23/03/2024,23/09/2024,ΕΥΒΟΙΑΣ,106,70.95,12.66,793
11479879,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΗΝΙ438,08/03/2024,08/09/2024,ΑΤΤΙΚΗ,70.22,46.34,9.27,859
19.22091108,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΟΥ635,24/04/2024,24/10/2024,ΑΤΤΙΚΗ,51.82,35.6,7.67,859
02079554099,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΥΑ0287,30/01/2024,30/01/2025,ΜΕΣΣΗΝΙΑΣ,111,76.52,16.81,923
32636333,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΝ9994,11/03/2024,11/03/2025,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,274.06,188.39,45.2,2412
5339411,APEIRON,ΑΥΤΟΚΙΝΗΤΩΝ,ΝΥΗ310,21/03/2024,21/09/2024,ΚΕΡΚΥΡΑΣ,75.32,47.85,6.87,2007
5361589,APEIRON,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΝΥ2668,01/05/2024,01/11/2024,ΚΕΡΚΥΡΑΣ,95.35,62.58,9.22,2007
5361600,APEIRON,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΝΥ4194,01/05/2024,01/11/2024,ΚΕΡΚΥΡΑΣ,95.35,62.58,9.22,2007
5378076,APEIRON,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΝΥ7351,31/05/2024,30/09/2024,ΚΕΡΚΥΡΑΣ,63.55,41.71,6.08,2007
02082176330,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΝΥ6774,10/01/2024,10/04/2024,ΚΕΡΚΥΡΑΣ,85,58.62,12.87,2007
19016319750,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΙΑ1584,27/06/2024,27/12/2024,ΚΕΡΚΥΡΑΣ,122,81.7,9.81,2007
5361594,APEIRON,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΝΥ6774,01/05/2024,01/11/2024,ΚΕΡΚΥΡΑΣ,95.35,62.58,9.22,2007
19015968891,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΝΥ6774,10/01/2024,10/04/2024,ΚΕΡΚΥΡΑΣ,60,40.01,4.8,2007
5339407,APEIRON,ΑΥΤΟΚΙΝΗΤΩΝ,ΝΥΗ309,21/03/2024,21/09/2024,ΚΕΡΚΥΡΑΣ,75.32,47.85,6.87,2007
5388676,APEIRON,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΙΑ1583,27/06/2024,27/06/2025,ΚΕΡΚΥΡΑΣ,190.72,125.16,18.26,2007
5378081,APEIRON,ΑΥΤΟΚΙΝΗΤΩΝ,ΚΥΡ3072,31/05/2024,30/09/2024,ΚΕΡΚΥΡΑΣ,63.55,41.71,6.08,2007
19016120598,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΝΥ8518,22/06/2024,22/06/2025,ΚΕΡΚΥΡΑΣ,218,147.03,17.64,2007
19016319758,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΙΑ1583,27/06/2024,27/12/2024,ΚΕΡΚΥΡΑΣ,122,81.7,9.81,2007
5339412,APEIRON,ΑΥΤΟΚΙΝΗΤΩΝ,ΝΥΗ304,21/03/2024,21/09/2024,ΚΕΡΚΥΡΑΣ,75.32,47.85,6.87,2007
5388677,APEIRON,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΙΑ1584,27/06/2024,27/06/2025,ΚΕΡΚΥΡΑΣ,190.72,125.16,18.26,2007
5378078,APEIRON,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΝΥ4801,31/05/2024,30/09/2024,ΚΕΡΚΥΡΑΣ,63.55,41.71,6.08,2007
5388675,APEIRON,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΝΥ8518,22/06/2024,22/06/2025,ΚΕΡΚΥΡΑΣ,190.72,125.16,18.26,2007
70220620,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗΣ ΒΟΗΘΕΙΑΣ,ΙΟΒ4410,20/06/2024,20/12/2024,ΑΤΤΙΚΗ,19,13.76,3.44,1765
2032799,GROUPAMA,ΖΩΗΣ,NA,30/03/2024,30/03/2025,ΑΤΤΙΚΗ,849.35,841.41,0,692
19.228247759999999,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΚΑΑ641,10/02/2024,10/05/2024,ΑΤΤΙΚΗ,27.21,18.69,4.04,2526
2050038829,Eurolife FFH,ΖΩΗΣ,NA,22/01/2024,22/02/2024,ΑΤΤΙΚΗ,51.59,51.38,15.79,6
2050038829,Eurolife FFH,ΖΩΗΣ,NA,22/06/2024,22/07/2024,ΑΤΤΙΚΗ,51.59,51.38,6.29,6
2050038829,Eurolife FFH,ΖΩΗΣ,NA,22/02/2024,22/03/2024,ΑΤΤΙΚΗ,51.59,51.38,6.29,6
2050038829,Eurolife FFH,ΖΩΗΣ,NA,22/05/2024,22/06/2024,ΑΤΤΙΚΗ,51.59,51.38,6.29,6
2050038829,Eurolife FFH,ΖΩΗΣ,NA,22/03/2024,22/04/2024,ΑΤΤΙΚΗ,51.59,51.38,6.29,6
2050038829,Eurolife FFH,ΖΩΗΣ,NA,22/04/2024,22/05/2024,ΑΤΤΙΚΗ,51.59,51.38,6.29,6
11661401,GENERALI,ΖΩΗΣ,NA,25/02/2024,25/03/2024,ΑΤΤΙΚΗ,64.83,53,13.51,596
11661401,GENERALI,ΖΩΗΣ,NA,25/06/2024,25/07/2024,ΑΤΤΙΚΗ,70.74,57.76,14.72,596
11661401,GENERALI,ΖΩΗΣ,NA,25/05/2024,25/06/2024,ΑΤΤΙΚΗ,70.74,57.76,14.72,596
11661401,GENERALI,ΖΩΗΣ,NA,25/04/2024,25/05/2024,ΑΤΤΙΚΗ,70.74,57.76,14.72,596
11661401,GENERALI,ΖΩΗΣ,NA,25/03/2024,25/04/2024,ΑΤΤΙΚΗ,64.83,53,13.51,596
11661401,GENERALI,ΖΩΗΣ,NA,25/01/2024,25/02/2024,ΑΤΤΙΚΗ,64.83,53,13.51,596
1000933118,Eurolife FFH,ΖΩΗΣ,NA,18/03/2024,18/06/2024,ΑΤΤΙΚΗ,160.41,139.71,36.98,2446
1000933118,Eurolife FFH,ΖΩΗΣ,NA,18/06/2024,18/09/2024,ΑΤΤΙΚΗ,160.41,139.71,36.98,2446
12543852,GENERALI,ΖΩΗΣ,NA,01/04/2024,01/05/2024,ΑΤΤΙΚΗ,50.02,39.55,8.3,1960
19.21839533,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΙΝ0364,26/03/2024,26/03/2025,ΑΤΤΙΚΗ,103.15,70.88,15.27,1960
12543852,GENERALI,ΖΩΗΣ,NA,01/01/2024,01/02/2024,ΑΤΤΙΚΗ,50.02,39.55,8.3,1960
12543852,GENERALI,ΖΩΗΣ,NA,01/03/2024,01/04/2024,ΑΤΤΙΚΗ,50.02,39.55,8.3,1960
12543852,GENERALI,ΖΩΗΣ,NA,01/02/2024,01/03/2024,ΑΤΤΙΚΗ,50.02,39.55,8.3,1960
12543852,GENERALI,ΖΩΗΣ,NA,01/05/2024,01/06/2024,ΑΤΤΙΚΗ,50.02,39.55,8.3,1960
12543852,GENERALI,ΖΩΗΣ,NA,01/06/2024,01/07/2024,ΑΤΤΙΚΗ,50.02,39.55,8.3,1960
34013428,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΜΤ617,02/06/2024,02/06/2025,ΑΤΤΙΚΗ,658.53,453,108.72,541
9924000006,ARAG,ΝΟΜΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,ΒΚΒ7712,16/01/2024,16/01/2025,ΑΤΤΙΚΗ,12.01,8.7,2.26,1690
11797615,GENERALI,ΖΩΗΣ,NA,13/03/2024,13/04/2024,NA,25.64,20.61,5.19,543
11797615,GENERALI,ΖΩΗΣ,NA,13/02/2024,13/03/2024,NA,25.64,20.61,5.19,543
11797615,GENERALI,ΖΩΗΣ,NA,13/06/2024,13/07/2024,NA,27.89,22.41,5.69,543
11797615,GENERALI,ΖΩΗΣ,NA,13/01/2024,13/02/2024,NA,25.64,20.61,5.19,543
11797615,GENERALI,ΖΩΗΣ,NA,13/04/2024,13/05/2024,NA,25.64,20.61,5.19,543
11797615,GENERALI,ΖΩΗΣ,NA,13/05/2024,13/06/2024,NA,25.64,20.61,5.19,543
19013996419,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΝΗΜ2105,02/04/2024,02/04/2025,NA,378,257.86,56.73,1737
12468643,GENERALI,ΖΩΗΣ,NA,21/06/2024,21/07/2024,ΑΤΤΙΚΗ,121.39,95.96,20.14,467
12468643,GENERALI,ΖΩΗΣ,NA,21/03/2024,21/04/2024,ΑΤΤΙΚΗ,121.39,95.96,20.14,467
12468643,GENERALI,ΖΩΗΣ,NA,21/02/2024,21/03/2024,ΑΤΤΙΚΗ,121.39,95.96,20.14,467
