"N_Policy","Company","Category","Char","Started","Expired","TK","City","District","Mark","Use","Gender","Gross","Net","Commissions","id"
"32943198","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΕΡ9651","07/12/2021","07/06/2022","16233","ΒΥΡΩΝΑΣ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","2",73.09,49.9,4.99,973
"32934339","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΡΕ2132","27/11/2021","27/02/2022","24024","ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ ΜΕΣΣΗ","ΜΕΣΣΗΝΙΑΣ","TOYOTA","ΕΙΧ","2",33.27,22.72,2.27,973
"32861083","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΧΝΙ1934","21/09/2021","21/09/2022","30200","ΜΕΣΟΛΟΓΓΙ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","SUBARU","ΕΙΧ","1",98.19,67.07,6.71,956
"480546","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΒΗΚ665","23/09/2021","23/09/2022","18757","ΚΕΡΑΤΣΙΝΙ","ΑΤΤΙΚΗΣ","PIAGGIO","ΜΟΤΟ","1",18,12.52,0.63,827
"19.22202605","INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ","ΑΥΤΟΚΙΝΗΤΟ","ΒΗΚ665","23/09/2021","23/09/2022","18757","ΚΕΡΑΤΣΙΝΙ","ΑΤΤΙΚΗΣ","PIAGGIO","ΜΟΤΟ","1",122.18,84.08,18.5,827
"419117623","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΥΖΗ575","27/06/2021","27/06/2022","17561","ΠΑΛΑΙΟ ΦΑΛΗΡΟ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",110.81,81.09,17.03,572
"392212","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΖΗ575","27/06/2021","27/06/2022","17561","ΠΑΛΑΙΟ ΦΑΛΗΡΟ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",22,15.3,0.61,572
"32930487","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΗΙ3390","26/11/2021","26/11/2022","16232","ΒΥΡΩΝΑΣ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",131.64,90,9,582
"419143828","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΟΚΑ186","15/10/2021","15/10/2022","16232","ΒΥΡΩΝΑΣ","ΑΤΤΙΚΗΣ","SYM","ΜΟΤΟ","1",85.62,62.76,13.18,582
"81398","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΙΒΥ6887","30/01/2021","30/01/2022","14232","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","BMW",NA,"1",3,2.01,0.44,685
"32599103","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΒΥ6887","30/01/2021","30/01/2022","14232","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","BMW",NA,"1",145.56,99.39,9.94,685
"333152","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΒΥ6887","30/01/2021","30/01/2022","14232","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","BMW",NA,"1",20,13.91,0.63,685
"142447","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΒΥ6887","30/01/2021","30/01/2022","14232","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","BMW",NA,"1",5,3.62,0.8,685
"32811898","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΝΖΥ166","05/08/2021","05/08/2022","11145","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",122.75,83.83,8.38,856
"448192","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΝΖΥ166","05/08/2021","05/08/2022","11145","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",18,12.52,0.63,856
"195568","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΝΖΥ166","05/08/2021","05/08/2022","11145","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",5,3.62,0.8,856
"186217","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΝΖΒ7223","02/07/2021","02/01/2022","20006","ΒΡΑΧΑΤΙ","ΚΟΡΙΝΘΙΑΣ","RENAULT","ΕΙΧ","1",2.5,1.81,0.4,562
"419097878","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΙΟΥ286","07/05/2021","07/05/2022","16122","ΚΑΙΣΑΡΙΑΝΗ","ΑΤΤΙΚΗΣ","GORGOLIS","ΜΟΤΟ","1",57.16,42.03,8.83,562
"32772607","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΝΖΒ7223","02/07/2021","02/01/2022","20006","ΒΡΑΧΑΤΙ","ΚΟΡΙΝΘΙΑΣ","RENAULT","ΕΙΧ","1",72.25,49.42,4.94,562
"427739","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΝΖΒ7223","02/07/2021","02/01/2022","20006","ΒΡΑΧΑΤΙ","ΚΟΡΙΝΘΙΑΣ","RENAULT","ΕΙΧ","1",9,6.26,0.31,562
"480863","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΜΙ8168","23/09/2021","23/03/2022","16122","ΚΑΙΣΑΡΙΑΝΗ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",9,6.26,0.31,877
"32861531","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΜΙ8168","23/09/2021","23/03/2022","16122","ΚΑΙΣΑΡΙΑΝΗ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",75.47,51.63,5.16,877
"209321","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΜΙ8168","23/09/2021","23/03/2022","16122","ΚΑΙΣΑΡΙΑΝΗ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",2,1.45,0.16,877
"419186006","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΙΟΜ399","01/06/2021","01/06/2022","11852","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",64.63,54.31,3.26,1000
"163515","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΥΧ8217","18/05/2021","18/05/2022",NA,"ΑΘΗΝΑ",NA,"VOLVO","ΕΙΧ","1",5,3.62,0.8,526
"32253570","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΧ8217","18/05/2021","18/05/2022",NA,"ΑΘΗΝΑ",NA,"VOLVO","ΕΙΧ","1",344.65,236.87,23.69,526
"91133","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΗΟ5242","02/05/2021","02/05/2022","11743","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",3,2.01,0.44,504
"32228705","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΗΟ5242","02/05/2021","02/05/2022","11743","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",171.12,116.96,11.7,504
"162679","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΗΟ5242","02/05/2021","02/05/2022","11743","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",5,3.62,0.8,504
"143747","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΙΚ2376","24/03/2021","24/09/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",2.5,1.81,0.4,128
"32435795","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΙΚ2376","24/03/2021","24/09/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",72.27,49.44,4.94,128
"336616","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΑΙΚ2376","24/03/2021","24/09/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",10,6.96,0.31,128
"82082","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΑΙΚ2376","24/03/2021","24/09/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",1.5,1,0.22,128
"39632","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΗΝΑ3138","06/02/2021","06/02/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","SEAT","ΕΙΧ","1",18,12.23,1.59,171
"32516592","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΚΗΑ7161","26/05/2021","26/11/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","TOYOTA","ΦΙΧ ΑΓΡΟΤΙΚΟ","1",196.34,134.93,13.49,171
"335895","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΗΝΑ3138","06/02/2021","06/02/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","SEAT","ΕΙΧ","1",20,13.91,0.63,171
"143149","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΗΝΑ3138","06/02/2021","06/02/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","SEAT","ΕΙΧ","1",5,3.62,0.8,171
"32227345","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΗΝΑ3138","06/02/2021","06/02/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","SEAT","ΕΙΧ","1",112.89,77.24,7.72,171
"199532","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΜΥΕ9135","17/08/2021","17/02/2022","81100","ΜΥΤΙΛΗΝΗ","ΛΕΣΒΟΥ","TOYOTA","ΕΙΧ","1",2,1.45,0.32,862
"32827525","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΜΥΕ9135","17/08/2021","17/02/2022","81100","ΜΥΤΙΛΗΝΗ","ΛΕΣΒΟΥ","TOYOTA","ΕΙΧ","1",56.11,38.31,3.83,862
"1656404","ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ","ΑΥΤΟΚΙΝΗΤΟ","ΖΗΒ3284","18/06/2021","18/09/2021","11743","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",43.5,27.51,3.03,623
"100958","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΗΒ3284","18/06/2021","18/09/2021","11743","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",0.75,0.5,0.11,623
"67900","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΖΗΒ3284","18/06/2021","18/09/2021","11743","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",4.5,3.05,0.4,623
"417945","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΗΒ3284","18/06/2021","18/09/2021","11743","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",4.5,3.13,0.16,623
"182143","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΗΒ3284","18/06/2021","18/09/2021","11743","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",1.25,0.91,0.2,623
"142446","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΧΕΕ2924","28/01/2021","28/01/2022","14232","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","2",5,3.62,0.8,684
"32598962","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΧΕΕ2924","28/01/2021","28/01/2022","14232","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","2",254.53,174.76,17.48,684
"156857","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΥΚ4249","21/03/2021","21/09/2021","14231","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",2.5,1.81,0.4,717
"32653149","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΚ4249","21/03/2021","21/09/2021","14231","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",131.68,90.51,9.05,717
"32653149","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΚ4249","21/09/2021","21/03/2022","14231","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",130.5,89.69,8.97,717
"32383060","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΕΜΕ3205","22/08/2021","22/08/2022","84300","ΝΑΞΟΣ","ΚΥΚΛΑΔΩΝ","TOYOTA","ΕΙΧ","1",103.58,70.76,7.08,67
"135864","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΡΚ1826","17/02/2021","17/02/2022","19300","ΑΣΠΡΟΠΥΡΓΟΣ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","1",5,3.62,0.8,479
"32140116","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΡΚ1826","17/02/2021","17/02/2022","19300","ΑΣΠΡΟΠΥΡΓΟΣ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","1",236.88,162.63,16.26,479
"144987","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΖΥ2340","15/03/2021","15/03/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","NISSAN","ΕΙΧ","1",5,3.62,0.8,405
"337749","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΖΥ2340","15/03/2021","15/03/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","NISSAN","ΕΙΧ","1",22,15.3,0.61,405
"31791072","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΖΥ2340","15/03/2021","15/03/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","NISSAN","ΕΙΧ","1",122.01,83.53,8.35,405
"82550","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΖΥ2340","15/03/2021","15/03/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","NISSAN","ΕΙΧ","1",3,2.01,0.44,405
"138362","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΕΝ7812","11/01/2021","11/07/2021","17343","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","KIA","ΕΙΧ","2",2.5,1.81,0.4,666
"32570806","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΕΝ7812","11/01/2021","11/07/2021","17343","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","KIA","ΕΙΧ","2",112.22,77.02,7.7,666
"212862","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΒΖ1815","28/11/2021","28/11/2022","11745","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","SUBARU","ΕΙΧ","1",5,3.62,0.8,256
"32519090","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΒΖ1815","28/11/2021","28/11/2022","11745","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","SUBARU","ΕΙΧ","1",215.38,147.71,14.77,256
"49443","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΡΟ8269","22/04/2021","22/10/2021","17124","ΝΕΑ ΣΜΥΡΝΗ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","2",9,6.12,0.8,189
"364361","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΡΟ8269","22/04/2021","22/10/2021","17124","ΝΕΑ ΣΜΥΡΝΗ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","2",10,6.96,0.31,189
"158335","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΡΟ8269","22/04/2021","22/10/2021","17124","ΝΕΑ ΣΜΥΡΝΗ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","2",2.5,1.81,0.4,189
"61232534","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΡΟ8269","22/10/2021","22/04/2022","17124","ΝΕΑ ΣΜΥΡΝΗ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","2",100.1,71.48,15.13,189
"61232534","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΡΟ8269","22/04/2021","22/10/2021","17124","ΝΕΑ ΣΜΥΡΝΗ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","2",100.71,71.9,15.21,189
"213667","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΡΟ8269","22/10/2021","22/04/2022","17124","ΝΕΑ ΣΜΥΡΝΗ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","2",2.5,1.81,0.4,189
"94006","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΡΟ8269","22/10/2021","22/04/2022","17124","ΝΕΑ ΣΜΥΡΝΗ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","2",9,6.12,0.8,189
"489187","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΡΟ8269","22/10/2021","22/04/2022","17124","ΝΕΑ ΣΜΥΡΝΗ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","2",10,6.96,0.31,189
"542017","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΧΜ1835","14/12/2021","14/06/2022","19014","ΚΑΠΑΝΔΡΙΤΙ","ΑΤΤΙΚΗΣ","CHEVROLET","ΕΙΧ","2",9,6.26,0.31,915
"32945135","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΧΜ1835","14/12/2021","14/06/2022","19014","ΚΑΠΑΝΔΡΙΤΙ","ΑΤΤΙΚΗΣ","CHEVROLET","ΕΙΧ","2",90.77,62.05,6.21,915
"235524","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΧΜ1835","14/12/2021","14/06/2022","19014","ΚΑΠΑΝΔΡΙΤΙ","ΑΤΤΙΚΗΣ","CHEVROLET","ΕΙΧ","2",2,1.45,0.16,915
"32941374","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΜΤ8099","08/12/2021","08/06/2022","18541","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","1",127.94,87.82,8.78,26
"190700","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΒΡ3367","25/07/2021","25/01/2022","18541","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","1",2.5,1.81,0.4,26
"32789207","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΒΡ3367","25/07/2021","25/01/2022","18541","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","1",124.45,85.33,8.53,26
"31700142","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΤΒ6544","04/01/2021","04/01/2022","12137","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","DACIA","ΕΙΧ","1",251.82,172.92,17.29,377
"32254593","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΚΟΖ6250","22/05/2021","22/11/2021","11851","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",117.84,80.85,8.09,163
"160977","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΚΟΖ6250","22/05/2021","22/11/2021","11851","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",2.5,1.81,0.4,163
"32254593","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΚΟΖ6250","22/11/2021","22/05/2022","11851","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",115.75,79.45,7.95,163
"211003","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΚΟΖ6250","22/11/2021","22/05/2022","11851","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",2.5,1.81,0.4,163
"32837497","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΤΟ9988","01/09/2021","01/03/2022","18546","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","HONDA","ΕΙΧ","2",121.75,83.49,8.35,705
"44179","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΤΟ9988","01/03/2021","01/09/2021","18546","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","HONDA","ΕΙΧ","2",9,6.12,0.8,705
"61264520","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΤΟ9988","01/03/2021","01/09/2021","18546","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","HONDA","ΕΙΧ","2",110.32,78.81,16.81,705
"150391","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΤΟ9988","01/03/2021","01/09/2021","18546","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","HONDA","ΕΙΧ","2",2.5,1.81,0.4,705
"201241","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΤΟ9988","01/09/2021","01/03/2022","18546","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","HONDA","ΕΙΧ","2",2.5,1.81,0.4,705
"348218","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΤΟ9988","01/03/2021","01/09/2021","18546","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","HONDA","ΕΙΧ","2",10,6.96,0.31,705
"419199797","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΑΖΕ2593","28/07/2021","28/07/2022","15451","ΝΕΟ ΨΥΧΙΚΟ","ΑΤΤΙΚΗΣ","KYMCO","ΜΟΤΟ","1",45.5,38.03,2.28,1002
"526796","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΧΙΕ2819","12/12/2021","12/06/2022","15773","ΖΩΓΡΑΦΟΣ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","1",11,7.66,0.31,366
"61073066","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΧΙΕ2819","12/06/2021","12/12/2021","15773","ΖΩΓΡΑΦΟΣ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","1",126.68,90.59,19.55,366
"397302","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΧΙΕ2819","12/06/2021","12/12/2021","15773","ΖΩΓΡΑΦΟΣ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","1",11,7.66,0.31,366
"61073066","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΧΙΕ2819","12/12/2021","12/06/2022","15773","ΖΩΓΡΑΦΟΣ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","1",125.98,90.09,19.44,366
"32867833","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΧΥ7440","27/09/2021","27/09/2022","14231","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","1",203.14,139.6,13.96,387
"210221","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΧΥ7440","27/09/2021","27/09/2022","14231","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","1",5,3.62,0.8,387
"130301","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΥΝ4135","15/01/2021","15/01/2022","14231","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","1",5,3.62,0.8,387
"31742175","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΝ4135","15/01/2021","15/01/2022","14231","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","1",260.39,178.76,17.88,387
"32750982","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΥΥ6245","13/07/2021","13/07/2022","34006","ΑΜΑΡΥΝΘΟΣ","ΕΥΒΟΙΑΣ","FORD","ΕΙΧ","1",212.5,145.75,14.58,783
"181460","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΥΥ6245","13/07/2021","13/07/2022","34006","ΑΜΑΡΥΝΘΟΣ","ΕΥΒΟΙΑΣ","FORD","ΕΙΧ","1",5,3.62,0.8,783
"32914587","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΗΧ5863","10/11/2021","10/11/2022","35100","ΛΑΜΙΑ","ΦΘΙΩΤΙΔΑΣ","SEAT","ΕΙΧ","2",129.84,88.83,8.88,907
"226675","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΗΧ5863","10/11/2021","10/11/2022","35100","ΛΑΜΙΑ","ΦΘΙΩΤΙΔΑΣ","SEAT","ΕΙΧ","2",4,2.9,0.32,907
"521121","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΗΧ5863","10/11/2021","10/11/2022","35100","ΛΑΜΙΑ","ΦΘΙΩΤΙΔΑΣ","SEAT","ΕΙΧ","2",18,12.52,0.63,907
